algorithm,scenario,cost_function,level,name,value
HAPPO,E1,building_cost_total_control_eur,building,Building_9,529.3714940771151
HAPPO,E1,building_cost_total_delta_eur,building,Building_9,-4468.866998696031
HAPPO,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_9,0.4515244984373048
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_9,506.7197570800781
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_9,502.3316040039063
HAPPO,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_9,505.31976318359375
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_9,28.911277770996094
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_9,21.191740036010746
HAPPO,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_9,20.02155113220215
HAPPO,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_9,0.0
HAPPO,E1,building_electrical_service_phase_violations_event_count,building,Building_9,0.0
HAPPO,E1,building_emissions_daily_average_baseline_kgco2,building,Building_9,58.33781060932984
HAPPO,E1,building_emissions_daily_average_control_kgco2,building,Building_9,65.43147328123239
HAPPO,E1,building_emissions_daily_average_delta_kgco2,building,Building_9,7.093662671902537
HAPPO,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_9,1.1215963128854216
HAPPO,E1,building_emissions_total_baseline_kgco2,building,Building_9,21290.87013029667
HAPPO,E1,building_emissions_total_control_kgco2,building,Building_9,23879.7614362631
HAPPO,E1,building_emissions_total_delta_kgco2,building,Building_9,2588.89130596643
HAPPO,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_9,2953.2544208601303
HAPPO,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_9,2944.3780283017686
HAPPO,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_9,-8.876392558361655
HAPPO,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_9,75.88645662283133
HAPPO,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_9,85.12789648604564
HAPPO,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_9,9.24143986321432
HAPPO,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_9,-2877.367964237299
HAPPO,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_9,-2859.2501318157238
HAPPO,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_9,18.117832421575976
HAPPO,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_9,0.996994369162486
HAPPO,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_9,1.1217798310065503
HAPPO,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_9,0.9937033314310988
HAPPO,E1,building_energy_grid_total_export_baseline_kwh,building,Building_9,1077814.8113464117
HAPPO,E1,building_energy_grid_total_export_control_kwh,building,Building_9,1074575.2979122996
HAPPO,E1,building_energy_grid_total_export_delta_kwh,building,Building_9,-3239.513434112072
HAPPO,E1,building_energy_grid_total_import_baseline_kwh,building,Building_9,27695.394731640816
HAPPO,E1,building_energy_grid_total_import_control_kwh,building,Building_9,31068.135221719745
HAPPO,E1,building_energy_grid_total_import_delta_kwh,building,Building_9,3372.740490078926
HAPPO,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_9,-1050119.416614771
HAPPO,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_9,-1043507.16269058
HAPPO,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_9,6612.253924190998
HAPPO,E1,building_equity_benefit_relative_percent,building,Building_9,89.40883883707185
HAPPO,E1,building_ev_events_departure_count,building,Building_9,1847.0
HAPPO,E1,building_ev_events_departure_met_count,building,Building_9,939.0
HAPPO,E1,building_ev_events_departure_within_tolerance_count,building,Building_9,107.0
HAPPO,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_9,0.2258046465037392
HAPPO,E1,building_ev_performance_departure_success_ratio,building,Building_9,0.5083919870059556
HAPPO,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_9,0.0579317812669193
HAPPO,E1,building_ev_total_charge_kwh,building,Building_9,6177.286766605452
HAPPO,E1,building_ev_total_v2g_export_kwh,building,Building_9,1043.4885702952745
HAPPO,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_9,2931.509639985739
HAPPO,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_9,2999.344794388089
HAPPO,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_9,0.022616657654456
HAPPO,E1,building_solar_self_consumption_total_export_kwh,building,Building_9,1069878.8723597953
HAPPO,E1,building_solar_self_consumption_total_generation_kwh,building,Building_9,1094635.8772518863
HAPPO,E2,building_battery_health_capacity_fade_ratio,building,Building_1,0.0011616802270879
HAPPO,E2,building_battery_health_equivalent_full_cycles_count,building,Building_1,301.5097719423708
HAPPO,E2,building_battery_total_charge_kwh,building,Building_1,2172915.523718731
HAPPO,E2,building_battery_total_discharge_kwh,building,Building_1,1895657.33887162
HAPPO,E2,building_battery_total_throughput_kwh,building,Building_1,4068572.862590351
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_1,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_1,
HAPPO,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_1,
HAPPO,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,0.0
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,
HAPPO,E2,building_cost_daily_average_baseline_eur,building,Building_1,5321.768018764436
HAPPO,E2,building_cost_daily_average_control_eur,building,Building_1,5899.438811210457
HAPPO,E2,building_cost_daily_average_delta_eur,building,Building_1,577.6707924460219
HAPPO,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_1,1.108548660973039
HAPPO,E2,building_cost_total_baseline_eur,building,Building_1,1942223.586514904
HAPPO,E2,building_cost_total_control_eur,building,Building_1,2153049.3561413498
HAPPO,E2,building_cost_total_delta_eur,building,Building_1,210825.76962644607
HAPPO,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,0.0523360429172702
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,1403.1583251953125
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,1409.558349609375
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,1419.3360595703125
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,760.2703247070312
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,767.6703491210938
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,760.2703247070312
HAPPO,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,0.0
HAPPO,E2,building_electrical_service_phase_violations_event_count,building,Building_1,0.0
HAPPO,E2,building_emissions_daily_average_baseline_kgco2,building,Building_1,7747.443710393645
HAPPO,E2,building_emissions_daily_average_control_kgco2,building,Building_1,9849.270844631346
HAPPO,E2,building_emissions_daily_average_delta_kgco2,building,Building_1,2101.8271342377
HAPPO,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_1,1.2712929855066877
HAPPO,E2,building_emissions_total_baseline_kgco2,building,Building_1,2827494.144139081
HAPPO,E2,building_emissions_total_control_kgco2,building,Building_1,3594573.472005248
HAPPO,E2,building_emissions_total_delta_kgco2,building,Building_1,767079.3278661673
HAPPO,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,4848.634523966117
HAPPO,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_1,6715.532471441436
HAPPO,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_1,1866.8979474753196
HAPPO,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_1,10051.995154927265
HAPPO,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_1,12697.154929905808
HAPPO,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_1,2645.159774978543
HAPPO,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_1,5203.360630961148
HAPPO,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_1,5981.6224584643705
HAPPO,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_1,778.2618275032236
HAPPO,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_1,1.385035815392459
HAPPO,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_1,1.2631477367636756
HAPPO,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_1,1.149569073277834
HAPPO,E2,building_energy_grid_total_export_baseline_kwh,building,Building_1,1769549.574809134
HAPPO,E2,building_energy_grid_total_export_control_kwh,building,Building_1,2450889.5382231474
HAPPO,E2,building_energy_grid_total_export_delta_kwh,building,Building_1,681339.9634140134
HAPPO,E2,building_energy_grid_total_import_baseline_kwh,building,Building_1,3668559.398416996
HAPPO,E2,building_energy_grid_total_import_control_kwh,building,Building_1,4633932.50129354
HAPPO,E2,building_energy_grid_total_import_delta_kwh,building,Building_1,965373.102876544
HAPPO,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_1,1899009.823607862
HAPPO,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_1,2183042.9630703926
HAPPO,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_1,284033.1394625306
HAPPO,E2,building_equity_benefit_relative_percent,building,Building_1,-10.854866097303896
HAPPO,E2,building_ev_events_departure_count,building,Building_1,924.0
HAPPO,E2,building_ev_events_departure_met_count,building,Building_1,381.0
HAPPO,E2,building_ev_events_departure_within_tolerance_count,building,Building_1,48.0
HAPPO,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_1,0.3019644784403335
HAPPO,E2,building_ev_performance_departure_success_ratio,building,Building_1,0.4123376623376623
HAPPO,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_1,0.0519480519480519
HAPPO,E2,building_ev_total_charge_kwh,building,Building_1,9080.561199592426
HAPPO,E2,building_ev_total_v2g_export_kwh,building,Building_1,2305.615008566994
HAPPO,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_1,4415.618475561011
HAPPO,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_1,9424.330475569272
HAPPO,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_1,0.5314660827092561
HAPPO,E2,building_solar_self_consumption_total_export_kwh,building,Building_1,1611516.7594766205
HAPPO,E2,building_solar_self_consumption_total_generation_kwh,building,Building_1,3439487.9431463024
HAPPO,E2,building_battery_health_capacity_fade_ratio,building,Building_10,0.0009854225048835
HAPPO,E2,building_battery_health_equivalent_full_cycles_count,building,Building_10,252.85782617247224
HAPPO,E2,building_battery_total_charge_kwh,building,Building_10,633538.5697327846
HAPPO,E2,building_battery_total_discharge_kwh,building,Building_10,556410.3602348698
HAPPO,E2,building_battery_total_throughput_kwh,building,Building_10,1189948.9299676544
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_10,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_10,
HAPPO,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_10,
HAPPO,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_10,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_10,0.0
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_10,
HAPPO,E2,building_cost_daily_average_baseline_eur,building,Building_10,726.1035580067237
HAPPO,E2,building_cost_daily_average_control_eur,building,Building_10,922.0070724889196
HAPPO,E2,building_cost_daily_average_delta_eur,building,Building_10,195.90351448219604
HAPPO,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_10,1.2698010666963044
HAPPO,E2,building_cost_total_baseline_eur,building,Building_10,264997.5443575372
HAPPO,E2,building_cost_total_control_eur,building,Building_10,336494.164497102
HAPPO,E2,building_cost_total_delta_eur,building,Building_10,71496.6201395648
HAPPO,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_10,0.1145523608667351
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_10,1248.6658935546875
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_10,1252.90087890625
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_10,1267.6387939453125
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_10,349.7685241699219
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_10,349.0654296875
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_10,355.4622802734375
HAPPO,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_10,0.0
HAPPO,E2,building_electrical_service_phase_violations_event_count,building,Building_10,0.0
HAPPO,E2,building_emissions_daily_average_baseline_kgco2,building,Building_10,1100.7553830988002
HAPPO,E2,building_emissions_daily_average_control_kgco2,building,Building_10,2034.43395792634
HAPPO,E2,building_emissions_daily_average_delta_kgco2,building,Building_10,933.6785748275396
HAPPO,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_10,1.8482162242069504
HAPPO,E2,building_emissions_total_baseline_kgco2,building,Building_10,401729.8500234329
HAPPO,E2,building_emissions_total_control_kgco2,building,Building_10,742483.6265615337
HAPPO,E2,building_emissions_total_delta_kgco2,building,Building_10,340753.77653810073
HAPPO,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_10,8103.019733867086
HAPPO,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_10,9124.202628489433
HAPPO,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_10,1021.1828946223446
HAPPO,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_10,1467.3436927734438
HAPPO,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_10,2731.91227785318
HAPPO,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_10,1264.5685850797363
HAPPO,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_10,-6635.676041093642
HAPPO,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_10,-6392.290350636251
HAPPO,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_10,243.3856904573917
HAPPO,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_10,1.1260249793486552
HAPPO,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_10,1.861808035368701
HAPPO,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_10,0.9633216436501504
HAPPO,E2,building_energy_grid_total_export_baseline_kwh,building,Building_10,2957264.577039242
HAPPO,E2,building_energy_grid_total_export_control_kwh,building,Building_10,3329953.7842891216
HAPPO,E2,building_energy_grid_total_export_delta_kwh,building,Building_10,372689.20724987984
HAPPO,E2,building_energy_grid_total_import_baseline_kwh,building,Building_10,535519.3085417747
HAPPO,E2,building_energy_grid_total_import_control_kwh,building,Building_10,997034.1517381668
HAPPO,E2,building_energy_grid_total_import_delta_kwh,building,Building_10,461514.84319639206
HAPPO,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_10,-2421745.268497467
HAPPO,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_10,-2332919.632550955
HAPPO,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_10,88825.63594651222
HAPPO,E2,building_equity_benefit_relative_percent,building,Building_10,-26.980106669630448
HAPPO,E2,building_ev_events_departure_count,building,Building_10,1298.0
HAPPO,E2,building_ev_events_departure_met_count,building,Building_10,678.0
HAPPO,E2,building_ev_events_departure_within_tolerance_count,building,Building_10,45.0
HAPPO,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_10,0.2810399003703523
HAPPO,E2,building_ev_performance_departure_success_ratio,building,Building_10,0.522342064714946
HAPPO,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_10,0.034668721109399
HAPPO,E2,building_ev_total_charge_kwh,building,Building_10,17630.407352119684
HAPPO,E2,building_ev_total_v2g_export_kwh,building,Building_10,5932.977272376418
HAPPO,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_10,7827.927980584019
HAPPO,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_10,9620.309019882929
HAPPO,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_10,0.1863122105115828
HAPPO,E2,building_solar_self_consumption_total_export_kwh,building,Building_10,2856867.549247309
HAPPO,E2,building_solar_self_consumption_total_generation_kwh,building,Building_10,3511011.946048106
HAPPO,E2,building_battery_health_capacity_fade_ratio,building,Building_11,0.0013043165068725
HAPPO,E2,building_battery_health_equivalent_full_cycles_count,building,Building_11,378.4826752090041
HAPPO,E2,building_battery_total_charge_kwh,building,Building_11,772389.0343409686
HAPPO,E2,building_battery_total_discharge_kwh,building,Building_11,666602.0968036652
HAPPO,E2,building_battery_total_throughput_kwh,building,Building_11,1438991.1311446335
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_11,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_11,
HAPPO,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_11,
HAPPO,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_11,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_11,0.0
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_11,
HAPPO,E2,building_cost_daily_average_baseline_eur,building,Building_11,511.8445761062228
HAPPO,E2,building_cost_daily_average_control_eur,building,Building_11,1.9901566876825083
HAPPO,E2,building_cost_daily_average_delta_eur,building,Building_11,-509.8544194185404
HAPPO,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_11,0.0038882050930817
HAPPO,E2,building_cost_total_baseline_eur,building,Building_11,186801.9434214336
HAPPO,E2,building_cost_total_control_eur,building,Building_11,726.3242678087954
HAPPO,E2,building_cost_total_delta_eur,building,Building_11,-186075.6191536248
HAPPO,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_11,0.2142249553030509
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_11,4207.087890625
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_11,4206.087890625
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_11,4217.48828125
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_11,186.54367065429688
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_11,188.08023071289065
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_11,176.68023681640625
HAPPO,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_11,0.0
HAPPO,E2,building_electrical_service_phase_violations_event_count,building,Building_11,0.0
HAPPO,E2,building_emissions_daily_average_baseline_kgco2,building,Building_11,1103.171192706542
HAPPO,E2,building_emissions_daily_average_control_kgco2,building,Building_11,1304.4243653747696
HAPPO,E2,building_emissions_daily_average_delta_kgco2,building,Building_11,201.2531726682275
HAPPO,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_11,1.1824314974854166
HAPPO,E2,building_emissions_total_baseline_kgco2,building,Building_11,402611.51987152506
HAPPO,E2,building_emissions_total_control_kgco2,building,Building_11,476060.5423465669
HAPPO,E2,building_emissions_total_delta_kgco2,building,Building_11,73449.02247504186
HAPPO,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_11,27966.9690295188
HAPPO,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_11,27923.1861070322
HAPPO,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_11,-43.78292248659802
HAPPO,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_11,1430.123064861217
HAPPO,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_11,1675.1530830813592
HAPPO,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_11,245.03001822014215
HAPPO,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_11,-26536.84596465758
HAPPO,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_11,-26248.03302395084
HAPPO,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_11,288.8129407067402
HAPPO,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_11,0.9984344773850756
HAPPO,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_11,1.1713349181204349
HAPPO,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_11,0.9891165309889732
HAPPO,E2,building_energy_grid_total_export_baseline_kwh,building,Building_11,10206778.40539813
HAPPO,E2,building_energy_grid_total_export_control_kwh,building,Building_11,10190799.46297896
HAPPO,E2,building_energy_grid_total_export_delta_kwh,building,Building_11,-15978.942419171331
HAPPO,E2,building_energy_grid_total_import_baseline_kwh,building,Building_11,521935.33021330833
HAPPO,E2,building_energy_grid_total_import_control_kwh,building,Building_11,611361.0772795677
HAPPO,E2,building_energy_grid_total_import_delta_kwh,building,Building_11,89425.74706625938
HAPPO,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_11,-9684843.075184822
HAPPO,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_11,-9579438.385699391
HAPPO,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_11,105404.68948543072
HAPPO,E2,building_equity_benefit_relative_percent,building,Building_11,99.61117949069182
HAPPO,E2,building_ev_events_departure_count,building,Building_11,983.0
HAPPO,E2,building_ev_events_departure_met_count,building,Building_11,404.0
HAPPO,E2,building_ev_events_departure_within_tolerance_count,building,Building_11,30.0
HAPPO,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_11,0.3547701739956057
HAPPO,E2,building_ev_performance_departure_success_ratio,building,Building_11,0.4109867751780264
HAPPO,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_11,0.0305188199389623
HAPPO,E2,building_ev_total_charge_kwh,building,Building_11,1934.30488711223
HAPPO,E2,building_ev_total_v2g_export_kwh,building,Building_11,2316.5657434952445
HAPPO,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_11,26856.389285024325
HAPPO,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_11,28769.848278196278
HAPPO,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_11,0.066509179147187
HAPPO,E2,building_solar_self_consumption_total_export_kwh,building,Building_11,9801463.07281367
HAPPO,E2,building_solar_self_consumption_total_generation_kwh,building,Building_11,10499795.87786338
HAPPO,E2,building_battery_health_capacity_fade_ratio,building,Building_12,0.0013637005060327
HAPPO,E2,building_battery_health_equivalent_full_cycles_count,building,Building_12,378.6891145480432
HAPPO,E2,building_battery_total_charge_kwh,building,Building_12,1754407.4705605456
HAPPO,E2,building_battery_total_discharge_kwh,building,Building_12,1537158.3130910457
HAPPO,E2,building_battery_total_throughput_kwh,building,Building_12,3291565.7836515917
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_12,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_12,
HAPPO,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_12,
HAPPO,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_12,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_12,0.0
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_12,
HAPPO,E2,building_cost_daily_average_baseline_eur,building,Building_12,1753.2468377100913
HAPPO,E2,building_cost_daily_average_control_eur,building,Building_12,1623.5306452394864
HAPPO,E2,building_cost_daily_average_delta_eur,building,Building_12,-129.71619247060508
HAPPO,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_12,0.9260137308218238
HAPPO,E2,building_cost_total_baseline_eur,building,Building_12,639862.0438126121
HAPPO,E2,building_cost_total_control_eur,building,Building_12,592521.0384021942
HAPPO,E2,building_cost_total_delta_eur,building,Building_12,-47341.00541041792
HAPPO,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_12,0.0729941276433218
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_12,950.3936767578124
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_12,947.1736450195312
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_12,954.0894165039062
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_12,442.0089721679688
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_12,442.1293029785156
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_12,449.096435546875
HAPPO,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_12,0.0
HAPPO,E2,building_electrical_service_phase_violations_event_count,building,Building_12,0.0
HAPPO,E2,building_emissions_daily_average_baseline_kgco2,building,Building_12,2623.8732763818966
HAPPO,E2,building_emissions_daily_average_control_kgco2,building,Building_12,4306.9750311009375
