run_id,algorithm,scenario,kpi,value
madrl_v3_20260627_164047,HAPPO,E3,ev_departure_success_rate,0.5033516455823799
madrl_v3_20260627_164047,HAPPO,E3,ev_departure_within_tolerance_count,2145.0
madrl_v3_20260627_164047,HAPPO,E3,ev_departure_within_tolerance_rate,0.054054735144397965
madrl_v3_20260627_164047,HAPPO,E3,ev_v2g_export_total,50550.84319304442
madrl_v3_20260627_164047,HAPPO,E3,grid_export_baseline,40650885.513671875
madrl_v3_20260627_164047,HAPPO,E3,grid_export_control,39221664.02686748
madrl_v3_20260627_164047,HAPPO,E3,grid_export_delta,-716568.80457832
madrl_v3_20260627_164047,HAPPO,E3,grid_export_ratio,0.9648415657188153
madrl_v3_20260627_164047,HAPPO,E3,grid_import,1.5908897406087221
madrl_v3_20260627_164047,HAPPO,E3,grid_import_baseline,11181293.325374603
madrl_v3_20260627_164047,HAPPO,E3,grid_import_control,10868472.504312508
madrl_v3_20260627_164047,HAPPO,E3,grid_import_delta,-156838.9811273196
madrl_v3_20260627_164047,HAPPO,E3,net_exchange_baseline,-29469592.18829727
madrl_v3_20260627_164047,HAPPO,E3,net_exchange_control,-28353191.522554968
madrl_v3_20260627_164047,HAPPO,E3,net_exchange_delta,559729.8234510022
madrl_v3_20260627_164047,HAPPO,E3,one_minus_load_factor_average,0.8462769592660307
madrl_v3_20260627_164047,HAPPO,E3,peak_average,1.421289039691373
madrl_v3_20260627_164047,HAPPO,E3,price_signal_deviation,0.45301425000360335
madrl_v3_20260627_164047,HAPPO,E3,price_signal_deviation_baseline,0.38521250496020565
madrl_v3_20260627_164047,HAPPO,E3,price_signal_deviation_delta,0.0678017450433977
madrl_v3_20260627_164047,HAPPO,E3,price_signal_deviation_ratio,1.1760112773348361
madrl_v3_20260627_164047,HAPPO,E3,pv_export_daily_average,108268.91408128581
madrl_v3_20260627_164047,HAPPO,E3,pv_export_total,39513642.43491593
madrl_v3_20260627_164047,HAPPO,E3,pv_generation_daily_average,135736.12476592427
madrl_v3_20260627_164047,HAPPO,E3,pv_generation_total,49538029.867697105
