action_dim,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent,agent_index,agent_steps,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_ratio_to_baseline,carbon_emissions_total,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_ratio_to_baseline,electricity_cost_total,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_max,grid_export_mean,grid_export_min,grid_export_ratio_to_baseline,grid_export_total,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_max,grid_import_mean,grid_import_min,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_import_total,grid_role_control,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
6,1.0,0.11,0.0,11.0,0.16666666666666666,0.011666666666666667,-0.16666666666666666,1.1666666666666667,Building_1,0,100,3.359824654442564e-05,67713.65050990321,56643.26563543081,9.215719293414407,124356.91614533402,2878456.983212936,2902091.584301889,23634.60108895274,353.0396423339844,166.85252716064454,0.0,1.0082108578404294,16685.252716064453,0.0,0.0,1974558.5730118435,1981819.3758615851,7260.802849741653,237.96461486816406,112.43377059936523,0.0,1.0036771777494888,11243.377059936523,-0.36771777494888735,584.6912280917168,924.0,39.0,0.49348899152498127,0.04220779220779221,15.0,0.016233766233766232,266.37635450065136,1757501.8257620335,1776396.2006819248,4815.623223916978,4867.394544624523,51.77132070754568,18894.374919891357,0.0,0.0,0.0,1.0107507000237106,0.0,3736273.266425431,3766556.3418667912,10237.533781734255,10320.51058394828,82.97680221402574,30283.075441360474,446.8856201171875,211.20572387695313,0.0,1990160.1411848664,1.0081051554000313,21120.572387695312,net_importer,-0.18063901364803314,-0.7364984606206417,-0.8874819278717041,-73.64984606206417,446.8856201171875,211.20572387695313,0.0,21120.572387695312,1978771.4406633973,1990160.1411848664,11388.700521469116,1.0057554401116942,61,3.45433278012731,3.2810364730130317,2.882862208325541,328.10364730130317,0.26658806949853897,0.23264861526418826,0.2116014421917498,23.264861526418827,0.0032321264619775934,4815.681146387152,1757522.965050211,9449.55587890279,3448694.1643045633,0.4903801609196566,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
8,1.0,0.07,0.0,7.0,0.125,0.00875,0.0,0.875,Building_2,1,100,2.1203776968757697e-05,1775.6020591290144,1444.4762954711914,6.598521218443045,3220.078354600206,31062.816260484196,31777.549784557894,714.7335240736975,11.979840278625488,2.7286944326758387,0.0,1.0230092956826624,272.86944326758385,0.0,0.0,-5828.1289891650085,-6227.84343961018,-399.7144504451717,8.074951171875,1.8127294951677322,0.0,1.0685836657335956,181.27294951677322,,59.778337717056274,542.0,9.0,0.5199086252542725,0.016605166051660517,7.0,0.012915129151291513,22.836620569229126,1952294.8988928795,1952840.4445409775,5349.363805620403,5350.858621872755,1.494816252352073,545.545648097992,0.0,0.0,0.0,1.0002794381363223,0.0,40509.933547292836,41423.5465146089,110.99879040244642,113.50212539680484,2.503334994358428,913.6129673160613,15.16435432434082,3.454043509662151,0.0,-1911416.8980263686,1.0225528132809567,345.40435096621513,net_exporter,-0.18063712120056152,-0.5299057845771312,-0.822790801525116,-52.99057845771313,15.16435432434082,3.454043509662151,0.0,345.40435096621513,-1911784.9653455867,-1911416.8980263686,368.0673192180693,0.9998074745194204,75,3.595373966803398,3.3740595016700285,2.875292169881484,337.40595016700286,0.21478321140584272,0.1930145263271884,0.16930496702209497,19.301452632718842,0.1043552590093776,5348.269083397085,1951895.3708947944,5424.796181722015,1979824.5731542967,0.014106907570606118,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
10,1.0,0.05,0.0,5.0,0.1,-0.0030000000000000005,-0.1,-0.30000000000000004,Building_3,2,100,4.40465445731189e-05,28752.198505090084,25384.637878309728,11.455107148412996,54136.836383399816,254654.1121288525,269289.98401223123,14635.871883378742,77.5547866821289,29.876965255737304,0.0,1.0574735344386395,2987.6965255737305,0.0,0.0,162253.35224799748,164055.46042970577,1802.1081817082886,52.27541732788086,20.106080226898193,0.0,1.0111067546940653,2010.6080226898193,-1.1106754694065375,610.9675801545382,2505.0,54.0,0.4801102936607621,0.02155688622754491,16.0,0.006387225548902195,289.8337551355362,1293565.006811738,1308670.3836075068,3544.4183312571886,3585.8076500262773,41.38931876908891,15105.376795768738,0.0,0.0,0.0,1.0116773233012843,0.0,330414.4070029408,349208.4785990864,905.3483009556546,956.8447866626411,51.49648570698655,18794.07159614563,98.17061614990234,37.81894218444824,0.0,-959461.9050084203,1.0568803030310308,3781.894218444824,net_exporter,-0.1858700066804886,-0.7224753376841545,-0.9371511936187744,-72.24753376841545,98.17061614990234,37.81894218444824,0.0,3781.894218444824,-963150.5998087972,-959461.9050084203,3688.694800376892,0.9961701785773593,89,4.487946295320341,3.5654079291463963,3.205002595727285,356.5407929146396,0.3050802096562541,0.18818103352328758,0.14605331647655237,18.81810335232876,0.03033457327217418,3529.2917418383486,1288044.4319484206,4032.638971789137,1471745.1980792105,0.12481832206453916,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
8,1.0,0.03,0.0,3.0,0.125,0.00375,0.0,0.375,Building_4,3,100,0.00016740037237319896,12064.277325780131,10195.714011578992,24.515408961849253,22259.991337359123,422753.66829584684,429165.0972254351,6411.428929588234,28.97085189819336,12.801885604858398,0.0,1.0151658741494385,1280.1885604858398,0.0,0.0,285076.70243782806,287068.28736706986,1991.5849292417988,19.52765655517578,8.596708202362061,0.0,1.006986137106999,859.670820236206,-0.6986137106998915,219.30346320569515,1426.0,33.0,0.5123699000540205,0.02314165497896213,11.0,0.007713884992987377,72.06302678585052,109575.6223032698,115772.83221652359,300.2414585316218,317.22205425237655,16.980595720754746,6197.209913253784,0.0,0.0,0.0,1.0565564655987252,0.0,559949.967162624,568162.9807930142,1534.2846457247376,1556.7886218783356,22.5039761535979,8213.013630390167,36.67196273803711,16.204918117523192,0.0,452390.1485764906,1.0146674062184646,1620.4918117523193,net_importer,-0.4564267694950104,-0.6971501523256302,-0.8836149573326111,-69.71501523256302,36.67196273803711,16.204918117523192,0.0,1620.4918117523193,450374.3448593542,452390.1485764906,2015.803717136383,1.0044758404650378,75,3.835193491404646,3.378212761603718,3.12832288811119,337.8212761603718,0.28956199313203496,0.1983444986295385,0.17155351699926916,19.83444986295385,0.027872002667444717,308.19528022538805,112478.43581225723,1695.2977538090224,618713.0427338844,0.8182058110246829,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
5,1.0,0.13,0.0,13.0,0.2,0.026000000000000002,0.0,2.6,Building_5,4,100,7.934066975387383e-05,3926.2083761759905,3349.4445886462927,15.546267018851033,7275.652964822283,294472.6816710112,295508.4906921573,1035.809021146095,42.838016510009766,17.376932830810546,0.0,1.0035175046298634,1737.6932830810547,0.0,0.0,201037.70177600486,200442.0207280897,-595.6810479151609,28.874752044677734,11.680496273040772,0.0,0.9970369684757993,1168.0496273040771,0.2963031524200697,177.98002815246582,746.0,29.0,0.48871867192893065,0.0388739946380697,13.0,0.01742627345844504,88.67366760969162,91641.7157611195,92318.74166434444,251.10185846179564,252.95693571689313,1.8550772550974635,677.0259032249451,0.0,0.0,0.0,1.0073877480097573,0.0,383166.045080021,384509.14111573994,1049.8898369586145,1053.569972231734,3.6801352731195376,1343.0960357189178,54.225337982177734,21.996117248535157,0.0,292190.3994513955,1.003505258498149,2199.6117248535156,net_importer,-0.25531768798828125,-0.7447668647766114,-0.8833084106445312,-74.47668647766113,54.225337982177734,21.996117248535157,0.0,2199.6117248535156,291524.3293189015,292190.3994513955,666.0701324939728,1.0022847840317484,54,3.7380962988959783,3.5286050671127076,3.2509254847207543,352.8605067112708,0.35215913530504495,0.2975800986137045,0.26300629921126784,29.758009861370446,0.017983300971344256,251.96680760835076,91957.38616006434,735.1028961442805,268281.92780532304,0.6572360020210061,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
34,1.0,0.58,0.0,58.0,0.029411764705882353,0.008235294117647058,-0.029411764705882353,0.8235294117647058,Building_6,5,100,9.914405207229323e-05,53456.332531146705,47744.59051870406,19.913601544638087,101200.92304985077,4073937.825327559,4092343.0555544496,18405.23022689065,286.6831970214844,139.92936767578124,0.0,1.0045177985074947,13992.936767578125,0.0,0.0,2762658.468799908,2768911.2450705976,6252.776270689443,193.23736572265625,94.28634887695313,0.0,1.002263318590157,9428.634887695312,-0.22633185901569777,1136.7062156945467,7949.0,175.0,0.5180554432708172,0.02201534784249591,43.0,0.005409485469870424,434.897685945034,681827.1943211555,698676.0777812004,1868.2329790738365,1914.3995737811179,46.16659470728128,16848.88346004486,0.0,0.0,0.0,1.0247113690981775,0.0,5364266.950909495,5387529.385622859,14698.29967140403,14762.039645501613,63.73997409758278,23262.434713363647,362.8901062011719,177.1257763671875,0.0,4688853.307841659,1.004336554262912,17712.57763671875,net_importer,-0.4423823654651642,-0.7291839841008186,-0.887477695941925,-72.91839841008186,362.8901062011719,177.1257763671875,0.0,17712.57763671875,4682439.75658834,4688853.307841659,6413.551253318787,1.0013697028871102,257,6.878215570897732,3.6259227112270587,3.1718995485027044,362.5922711227059,0.23945789570347048,0.0715826344175909,0.051385857394108406,7.15826344175909,0.017869050454754853,1885.7112665617353,688206.04099226,13493.169579215619,4924444.681014567,0.8602469749237854,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
44,1.0,0.38,0.0,38.0,0.022727272727272728,0.007727272727272727,-0.022727272727272728,0.7727272727272727,Building_7,6,100,4.056194953585322e-05,10805.969852110164,9255.005924496776,10.193585252340924,20060.975776606938,70808.21421259834,77604.43241656572,6796.218203967379,14.741578102111816,4.335795078277588,0.0,1.0959806468718736,433.5795078277588,0.0,0.0,25875.52195645902,27805.669090741143,1930.1471342821242,9.936487197875977,2.890182362794876,0.0,1.0745935536114015,289.0182362794876,-7.459355361140156,2057.907931178808,7786.0,445.0,0.49728645688613216,0.0571538659131775,140.0,0.017980991523246854,269.4010773897171,1911903.3799953312,1917374.5763757378,5238.689475954784,5253.680766413712,14.991290458928969,5471.196380406618,0.0,0.0,0.0,1.0028616489921263,0.0,93534.44633969665,102345.11418500543,256.28801371762984,280.4295856193778,24.141571901748,8810.66784530878,18.66022491455078,5.4883479976654055,0.0,-1815029.4621907324,1.0941970385253617,548.8347997665405,net_exporter,-0.18063712120056152,-0.5688315081596375,-0.880778968334198,-56.883150815963745,18.66022491455078,5.4883479976654055,0.0,548.8347997665405,-1818368.9336556345,-1815029.4621907324,3339.4714649021626,0.9981634796970554,327,3.583870825980695,3.3583093801827157,2.8936229944005714,335.8309380182716,0.05043704514250611,0.045577222495650244,0.04071744509662191,4.557722249565025,0.3683646342836014,5232.946319515941,1909807.3671933385,5476.471463666728,1998683.8979273692,0.044467527269417405,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
19,1.0,0.39,0.0,39.0,0.05263157894736842,0.017368421052631578,-0.05263157894736842,1.7368421052631577,Building_8,7,100,5.5263523903100674e-05,9085.015435621142,7704.161991661473,13.967701686591194,16789.177427282615,35539.4880143183,41187.69081782177,5648.202803503467,101.62311553955078,6.705646276473999,0.0,1.158927523132238,670.5646276473999,0.0,0.0,-48687.30765385182,-48092.60643132034,594.7012225314829,68.4985580444336,4.487568800449371,0.0,0.9877852924881453,448.75688004493713,,1377.5827544033527,3726.0,218.0,0.49419461787122,0.05850778314546431,69.0,0.018518518518518517,600.3459883034229,4956324.304454327,4961443.957596362,13580.520984918809,13594.549033258669,14.028048339860735,5119.6531420350075,0.0,0.0,0.0,1.0010329536219884,0.0,46882.51327866316,54160.256751805544,128.45990623220868,148.40120585036343,19.941299618154726,7277.7434731423855,128.63685607910156,8.488159656524658,0.0,-4907283.700844556,1.1552336460693668,848.8159656524658,net_exporter,-0.18063712120056152,-0.5687817074358463,-0.852938711643219,-56.87817074358463,128.63685607910156,8.488159656524658,0.0,848.8159656524658,-4909441.7911756635,-4907283.700844556,2158.090331107378,0.9995604204260072,152,3.719786133696803,3.383688401622343,2.8434665514390565,338.36884016223433,0.1094783813722672,0.09822704884283726,0.08469087111373101,9.822704884283725,0.2732789361357707,13575.469517861393,4954480.729456164,13685.128376618246,4994501.6437833,0.008012994525079519,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
12,1.0,0.08,0.0,8.0,0.08333333333333333,0.006666666666666666,0.0,0.6666666666666666,Building_9,8,100,4.012822589926224e-05,1575.8712298900937,1345.3867652638,10.584268098383673,2921.2579951538937,19502.47047496476,20293.84703862667,791.37656366191,1.9360077381134033,0.90157674908638,0.0,1.0405782726182202,90.157674908638,0.0,0.0,-1216.8022339869526,-1399.2421057326708,-182.43987174571816,1.304956316947937,0.5931027996540069,0.0,1.1499338731060174,59.310279965400696,,207.2546579837799,1847.0,45.0,0.5135361512118872,0.024363833243096916,11.0,0.005955603681645912,56.23810577392578,1081838.980417814,1082478.4775603674,2964.2808003228156,2966.0330473169106,1.752246994095206,639.4971425533295,0.0,0.0,0.0,1.000591120447801,0.0,25366.210520744324,26387.208748698235,69.50440147252698,72.30197624943003,2.7975747769030552,1020.9982279539108,2.4506425857543945,1.1412363505363465,0.0,-1056091.2688116692,1.040250325412972,114.12363505363464,net_exporter,-0.1469123661518097,-0.5024462258815765,-0.702097475528717,-50.244622588157654,2.4506425857543945,1.1412363505363465,0.0,114.12363505363464,-1056472.7698970698,-1056091.2688116692,381.50108540058136,0.9996388917005047,103,4.485047869937341,3.5799751232116046,3.0747425114366727,357.99751232116046,0.2609844929626528,0.1605680058315783,0.14512942188401828,16.05680058315783,0.12587938752653724,2963.2612948744536,1081466.9034085558,3007.0943336895593,1097464.136199452,0.014576542652496194,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
8,1.0,0.26,0.0,26.0,0.125,0.02,-0.125,2.0,Building_10,9,100,4.575637953765075e-05,29306.859312552435,25106.682101022565,11.562588485672546,54413.541413575,448276.7463910423,463409.70100700855,15132.954615966242,40.803165435791016,13.344591464996338,0.0,1.03375806293277,1334.4591464996338,0.0,0.0,287104.1590572693,290201.88871457166,3097.7296573023777,27.5031681060791,8.962516317367553,0.0,1.010789567338467,896.2516317367554,-1.0789567338467108,794.2589787244797,1298.0,19.0,0.5069190270775737,0.014637904468412942,5.0,0.003852080123266564,541.7022498995066,2954829.9682831764,2969854.596979618,8096.348811370732,8137.516877213247,41.16806584251623,15024.62869644165,0.0,0.0,0.0,1.0050847692955989,0.0,595565.650496006,615043.0125207901,1631.8730005598977,1685.2417285647864,53.368728004888474,19477.362024784088,51.649574279785156,16.891887397766112,0.0,-2354811.584458828,1.0327039714405335,1689.1887397766113,net_exporter,-0.18063712120056152,-0.67193603515625,-0.886438250541687,-67.193603515625,51.649574279785156,16.891887397766112,0.0,1689.1887397766113,-2359264.3177871704,-2354811.584458828,4452.733328342438,0.9981126602497347,75,3.5526939674498985,3.333583217331631,2.872609533727147,333.3583217331631,0.2182076728114715,0.19199187186707817,0.17209486208426264,19.199187186707817,0.03898562569132546,8091.082950111227,2952908.148334343,9646.279287943597,3520490.0117957485,0.16122240414251043,-0.21773572266101837,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
