available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,2787.0,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,188.0,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.2644211790564455,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.0674560459275206,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,300.0,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.1076426264800861,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,15437.333896301334,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,64470.68685300648,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,64470.68685300648,22243.92493709928,False,grid_export_control,True,citylearn_v2.evaluate_v2,86714.61179010576,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,11152.437077437093,False,grid_export_delta,True,citylearn_v2.evaluate_v2,11152.437077437093,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.3450238553812146,False,grid_export_ratio,True,citylearn_v2.evaluate_v2,1.3450238553812146,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.74844328019094,False,grid_import,True,citylearn_v2.evaluate_v2,1.74844328019094,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,88668.89653593302,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,88668.89653593302,50602.34670773748,False,grid_import_control,True,citylearn_v2.evaluate_v2,139271.2432436705,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,25370.499550979468,False,grid_import_delta,True,citylearn_v2.evaluate_v2,25370.499550979468,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,24198.209682926536,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,24198.209682926536,28358.42177063822,False,net_exchange_control,True,citylearn_v2.evaluate_v2,52556.631453564754,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,14218.062473542384,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,14218.062473542384,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.073148152068863,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.926851847931137,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.3597728858801228,False,peak_average,True,citylearn_v2.evaluate_v2,1.3597728858801228,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,257.8279284692961,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,94096.4510609402,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,398.4627498423695,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,145422.30107788809,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.3529434594041928,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.3541804033812399,False,ramping_average,True,citylearn_v2.evaluate_v2,1.35418040338124,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-1.1419172785453078,True,zero_net_energy,True,citylearn_v2.evaluate_v2,-0.1419172785453077,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,1.0,0.6200938460460665,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.6200938460460663,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,16636.379674343843,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,16636.379674343843,7033.620257438837,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,23669.99993178268,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,45.584326085655015,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,45.584326085655015,19.27239253094327,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,64.85671861659829,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,19.27239253094327,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,19.27239253094327,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,3526.44632498489,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,3526.44632498489,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-0.073148152068863,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.926851847931137,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.3597728858801228,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.3597728858801228,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.3541804033812399,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.35418040338124,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-5.277738864009093,True,electricity_cost,True,citylearn_v2.evaluate_v2,-4.277738864009093,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,-927.5233564350056,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,-927.5233564350056,4895.226065533188,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,3967.702709098182,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,-2.5414500005069227,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,-2.5414500005069227,13.413109438611317,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,10.871659438104391,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,13.413109438611317,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,13.413109438611317,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,2454.3195874859,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,2454.3195874859,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.6008859295206851,-0.057141834622615,True,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.5437440948980701,citylearn_v2_original,hour_rbc,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,2.69326532687986e-05,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,181649.98978283536,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,159375.30118182607,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,6.491762943818274,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,341025.2909646616,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.0991041130990253,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,3391.082297380781,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,1237603.7434482607,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,11085.42650088668,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1677.0,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.5001015868844906,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.0422609747492565,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,542.0,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0136585857567662,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3710.111443613656,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39642401.10018158,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,39642401.10018158,-13643.76324930787,True,grid_export_control,True,citylearn_v2.evaluate_v2,39628757.33693227,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,-6840.573845111944,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-6840.573845111944,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0003441709601501,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9996558290398498,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0276972293849528,False,grid_import,True,citylearn_v2.evaluate_v2,1.027697229384953,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,12471908.741031649,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,12471908.741031649,16006.288404524326,False,grid_import_control,True,citylearn_v2.evaluate_v2,12487915.029436173,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,8025.073128036143,False,grid_import_delta,True,citylearn_v2.evaluate_v2,8025.073128036143,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-27170492.359149933,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,-27170492.359149933,29650.051653828472,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-27140842.307496104,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,14865.646973146218,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,14865.646973146218,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
