action_l2_mean,agent,agent_steps,reward_max,reward_mean,reward_min,reward_total
0.09942987457240593,Building_1,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.13933865450399088,Building_10,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.07639680729760548,Building_11,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.08095781071835804,Building_12,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.174230330672748,Building_13,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.09783352337514253,Building_14,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.14709236031927023,Building_15,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.17058152793614595,Building_16,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.16282782212086658,Building_17,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.11356898517673888,Building_2,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.14412770809578107,Building_3,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.10672748004561003,Building_4,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.08255416191562144,Building_5,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.4383124287343215,Building_6,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.5445838084378564,Building_7,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.25997719498289623,Building_8,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
0.1605473204104903,Building_9,4385,0.10003571957349777,-0.528831979837548,-0.9052500128746033,-2318.928231587648
