action_dim,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent,agent_index,agent_steps,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_ratio_to_baseline,carbon_emissions_total,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_ratio_to_baseline,electricity_cost_total,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_max,grid_export_mean,grid_export_min,grid_export_ratio_to_baseline,grid_export_total,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_max,grid_import_mean,grid_import_min,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_import_total,grid_role_control,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
6,1.0,0.1,0.0,10.0,0.16666666666666666,0.013333333333333332,-0.16666666666666666,1.3333333333333333,Building_1,0,100,3.836046554752765e-05,75244.5313813067,62365.51717107747,10.197869316168976,137610.04855238416,2826206.486219494,2856004.146149099,29797.659929604735,353.0396423339844,168.0570068359375,0.0,1.0105433414277751,16805.70068359375,0.0,0.0,1941353.8127803968,1951874.3073584964,10520.494578099577,237.96461486816406,113.04884521484375,0.0,1.0054191536384767,11304.884521484375,-0.5419153638476739,537.5699851512909,924.0,32.0,0.4944576720970576,0.03463203463203463,13.0,0.01406926406926407,265.85821113176644,1769476.3189604878,1794533.855562508,4848.433800097238,4917.092423050599,68.6586229533607,25057.536602020264,0.0,0.0,0.0,1.014160990081371,0.0,3666921.045309007,3705129.308744848,10047.506003815068,10152.198128767708,104.6921249526401,38208.26343584061,446.8856201171875,212.73038208007813,0.0,1910595.4531823397,1.0104197126045895,21273.038208007812,net_importer,-0.03706011548638344,-0.7319623259082436,-0.9192460179328918,-73.19623259082437,446.8856201171875,212.73038208007813,0.0,21273.038208007812,1897444.7263485193,1910595.4531823397,13150.726833820343,1.0069307562171403,61,3.503198034045723,3.299226605319163,2.826256096776884,329.9226605319163,0.2747317033354193,0.23306203361964437,0.20862879452761263,23.306203361964435,0.003035222536017965,4857.069127292609,1772627.8535814984,9424.330475569273,3439487.9431463024,0.4846244897837987,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
8,1.0,0.09,0.0,9.0,0.125,0.00875,-0.125,0.875,Building_2,1,100,2.5803570674263782e-05,1995.5289078513451,1718.0945284366608,7.60988409075411,3713.623436288006,18879.244758734396,19849.066517438274,969.821758703878,11.979840278625488,2.932889565974474,0.0,1.0513697327990408,293.2889565974474,0.0,0.0,-6046.935042874785,-6379.52197290834,-332.5869300335553,8.074951171875,1.90231487929821,0.0,1.055000909994138,190.23148792982101,,19.553312346339226,542.0,4.0,0.5271368495480473,0.007380073800738007,1.0,0.0018450184501845018,0.0,1956950.7244024277,1957893.0543092787,5362.120948242752,5364.702968766148,2.5820205233959674,942.3299068510532,0.0,0.0,0.0,1.000481529705935,0.0,24679.98390360875,25919.301704070996,67.62411390416828,71.01989278430231,3.3957788801340225,1239.317800462246,15.16435432434082,3.7125183583796026,0.0,-1931973.7526052077,1.0502155027856817,371.25183583796024,net_exporter,-0.03706011548638344,-0.5368849708512425,-0.8722308874130249,-53.688497085124254,15.16435432434082,3.7125183583796026,0.0,371.25183583796024,-1932270.740498819,-1931973.7526052077,296.9878936111927,0.9998463010967426,75,3.5968274207411803,3.3747376903105475,2.81033676266604,337.47376903105476,0.22277975044189355,0.1924773499955877,0.16455685791487878,19.24773499955877,0.10521392934850914,5360.743759572045,1956448.107920481,5410.909603423045,1974756.550682602,0.00927124042494885,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
10,1.0,0.23,0.0,23.0,0.1,0.006999999999999999,-0.1,0.7,Building_3,2,100,4.1122328868570326e-05,27397.696863412857,24025.66694688797,10.880948753766573,51423.36381030083,337879.36344317725,350831.8408179879,12952.477374810667,77.5547866821289,29.009823570251466,0.0,1.0383346210991335,2900.9823570251465,0.0,0.0,225904.51915638844,228825.25950592468,2920.7403495362378,52.27541732788086,14.566983680725098,-162.576171875,1.0129290921688656,1456.6983680725098,-1.292909216886572,685.5163616538048,2505.0,63.0,0.47861331127921053,0.025149700598802394,14.0,0.005588822355289421,262.24931744486094,1244359.182352662,1257361.1771970987,3409.5924622061757,3445.218432781182,35.62597057500622,13001.994844436646,381.63739013671875,11.449121704101563,0.0,1.0104487474587958,1144.9121704101562,438377.4310086444,455174.7227557376,1201.1711775553676,1247.1964089665148,46.02523141114703,16797.2917470932,98.17061614990234,36.72129463195801,0.0,-802186.4544413611,1.038316962870203,3672.129463195801,net_exporter,-0.0670495554804802,-0.7135681933909654,-0.9930866956710815,-71.35681933909655,98.17061614990234,25.272172927856445,-381.63739013671875,2527.2172927856445,-805981.7513440177,-802186.4544413611,3795.296902656555,0.9952910882953272,89,4.434625179060793,3.5585404938281457,3.2055888394493683,355.8540493828146,0.3088199311118249,0.18523278212058356,0.1461529461262019,18.523278212058354,0.02087862786833452,3396.0605233987885,1239420.5885187495,4022.2526369037882,1467954.6186100116,0.1556819449280103,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
8,1.0,0.1,0.0,10.0,0.125,0.01,-0.125,1.0,Building_4,3,100,0.00015950359584402404,11876.460379249678,10037.315691564232,24.134114615433823,21913.77607081391,440526.77974205714,445869.001723649,5342.221981591836,28.97085189819336,12.633738994598389,0.0,1.0121268949522657,1263.3738994598389,0.0,0.0,296353.3218276294,297455.6339798064,1102.312152176979,19.52765655517578,8.3068687915802,0.0,1.0037195876374152,830.68687915802,-0.37195876374152015,157.37138909101486,1426.0,22.0,0.5150634409765205,0.015427769985974754,8.0,0.005610098176718092,55.92302918434143,101996.3329244256,106969.74506217241,279.47391142667135,293.1012537381137,13.62734231144234,4973.412137746811,0.0,0.0,0.0,1.0487606955578674,0.0,582690.5795987584,589604.5847702362,1596.5948065270238,1615.5394490793092,18.944642552285316,6914.005171477795,36.67196273803711,15.992074356079101,0.0,482634.83970806375,1.011865654626232,1599.2074356079102,net_importer,-0.03706366568803787,-0.699056760147214,-0.9186791777610779,-69.9056760147214,36.67196273803711,15.992074356079101,0.0,1599.2074356079102,480694.24667433277,482634.83970806375,1940.5930337309837,1.0040370631584565,75,3.944788514220777,3.375583686670885,3.09455029488937,337.5583686670885,0.30169131267720306,0.1968037480253201,0.17155496394022918,19.68037480253201,0.02474981019287452,283.36310731908725,103415.72737532854,1690.947699404299,617125.4541284273,0.8324234939857024,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
5,1.0,0.03,0.0,3.0,0.2,-0.002,-0.2,-0.2,Building_5,4,100,7.68353740720584e-05,3512.9795327144,3101.070962851867,14.132586528987751,6614.050495566267,280592.40756323264,281936.190518182,1343.7829549493617,42.838016510009766,16.55370361328125,0.0,1.0047890923586253,1655.370361328125,0.0,0.0,191614.66041205224,191116.01581272806,-498.6445993241796,28.874752044677734,10.92880373954773,0.0,0.9973976698951329,1092.880373954773,0.26023301048671516,255.11854657530785,746.0,26.0,0.48296210437220305,0.03485254691689008,9.0,0.012064343163538873,64.23031663894653,97050.93721203506,98150.0466800183,265.92333520822484,268.9349378148692,3.0116026066443546,1099.1094679832458,0.0,0.0,0.0,1.0113250783511953,0.0,364985.14343751967,366687.0497313887,1000.0734607261643,1004.7367500346305,4.6632893084663145,1701.9062938690186,54.225337982177734,20.954054889678954,0.0,268537.0030513704,1.004662946765011,2095.4054889678955,net_importer,-0.03742004185914993,-0.7414161462336779,-0.9198741912841797,-74.14161462336779,54.225337982177734,20.954054889678954,0.0,2095.4054889678955,267934.2062254846,268537.0030513704,602.7968258857727,1.002249794210219,54,3.9275303409118236,3.533309560945985,3.1159679873207184,353.3309560945985,0.3607160144469194,0.29826201967486565,0.25189396281514254,29.826201967486565,0.016480998330524844,267.04480147668204,97460.22567226074,733.1778193012495,267579.35496915184,0.6357707578617321,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
34,1.0,0.4,0.0,40.0,0.029411764705882353,0.005294117647058823,-0.029411764705882353,0.5294117647058824,Building_6,5,100,8.503709561956692e-05,48541.570627987385,41733.96819314151,17.763781743630243,90275.5388211289,2853698.810899949,2870052.912086308,16354.101186358836,286.6831970214844,140.07144897460938,0.0,1.005730843466694,14007.144897460938,0.0,0.0,1947470.9355218073,1951580.7769804073,4109.841458600014,193.23736572265625,94.1853190612793,0.0,1.0021103480332552,9418.53190612793,-0.21103480332551508,1439.8629176616669,7949.0,172.0,0.5174717594374648,0.021637941879481697,42.0,0.0052836834821990185,390.22285879496485,1416823.8533640504,1430085.1515160203,3882.152355375866,3918.488827078946,36.336471703080015,13261.29815196991,0.0,0.0,0.0,1.0093598778143682,0.0,3756851.8146954775,3777970.3561116457,10293.919802796148,10351.785426039445,57.86562324329685,21118.541416168213,362.8901062011719,177.30562561035157,0.0,2347885.2045956254,1.005621340009622,17730.562561035156,net_importer,-0.11206011474132538,-0.7379283566772937,-0.9511348605155945,-73.79283566772938,362.8901062011719,177.30562561035157,0.0,17730.562561035156,2340027.961331427,2347885.2045956254,7857.243264198303,1.0033577561439597,257,6.83935665145624,3.6184971987507883,3.1471743829989176,361.84971987507885,0.23866571488861854,0.07055258418050092,0.051325058134702534,7.055258418050093,0.027955943102942485,3884.9274972048547,1417836.6645007217,13459.757425435582,4912250.637057927,0.7113671982034898,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
44,1.0,0.49,0.0,49.0,0.022727272727272728,0.00840909090909091,-0.022727272727272728,0.8409090909090909,Building_7,6,100,4.929269373144877e-05,12870.176925109467,10954.934447833133,12.106255778934248,23825.1113729426,49886.26922995917,58531.13283884153,8644.863608882355,14.741578102111816,4.6600450944900516,0.0,1.1732914435640076,466.0045094490051,0.0,0.0,17992.21461216078,19833.372995221103,1841.158383060323,9.936487197875977,3.018927859067917,0.0,1.1023308371286267,301.8927859067917,-10.233083712862674,2287.302552215755,7786.0,473.0,0.49617691895816635,0.06075006421782687,141.0,0.01810942717698433,286.3732301592827,1932162.689670086,1939532.3397870362,5294.200770873623,5314.393898263372,20.19312738974844,7369.6501169502735,0.0,0.0,0.0,1.0038141975084969,0.0,65813.86334366724,77099.68563655019,180.33254027263544,211.2561314393429,30.923591166707478,11285.82229288295,18.66022491455078,5.898791046142578,0.0,-1862432.654150486,1.1714809269583608,589.8791046142578,net_exporter,-0.03706011548638344,-0.5760821447148919,-0.9137963056564331,-57.60821447148919,18.66022491455078,5.898791046142578,0.0,589.8791046142578,-1866348.8263264187,-1862432.654150486,3916.1721759326756,0.9979016933379806,327,3.5686980604149494,3.349598796434933,2.822469527005467,334.9598796434933,0.051623685657978056,0.04526417472447749,0.039806853381521776,4.526417472447749,0.5147972097470173,5286.762857730224,1929448.1612857927,5462.3447444872845,1993528.2340401718,0.032144050763962165,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
19,1.0,0.25,0.0,25.0,0.05263157894736842,-0.0005263157894736842,-0.05263157894736842,-0.05263157894736842,Building_8,7,100,3.073236100037938e-05,5562.906689022321,4582.321254253387,8.440289470279293,10145.22794327571,34797.34116622971,37433.17180203367,2635.8306358039627,100.90070343017578,8.198318762779236,0.0,1.0757480470479739,819.8318762779236,0.0,0.0,-26495.269900873067,-27349.007051794906,-853.7371509218392,68.01161193847656,5.403275671005249,0.0,1.032222247748973,540.3275671005249,,1459.7524029016495,3726.0,205.0,0.4960744112317839,0.055018786902844875,62.0,0.016639828234031134,685.6379858713335,4945147.463407993,4946805.1186442375,13549.896006597995,13554.438046290867,4.542039692871429,1657.6552362442017,0.0,0.0,0.0,1.000335208454047,0.0,45892.174206107855,49304.52807662636,125.7463387312009,135.09632079450083,9.349982063299937,3412.3538705185056,127.72240447998047,10.37761836528778,0.0,-4897500.590567611,1.074355899007817,1037.761836528778,net_exporter,-0.03706011548638344,-0.5786972533538938,-0.8921277523040771,-57.869725335389376,127.72240447998047,10.37761836528778,0.0,1037.761836528778,-4899255.289201885,-4897500.590567611,1754.698634274304,0.9996418438046816,152,3.68722248495716,3.4027972642515736,2.8691814256465906,340.2797264251574,0.11416065471787606,0.09863280085354081,0.08679745365535059,9.86328008535408,0.2925152158904578,13543.37417045564,4942767.264959206,13651.89850035546,4982374.123525562,0.007949394723158566,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
12,1.0,0.1,0.0,10.0,0.08333333333333333,0.008333333333333333,0.0,0.8333333333333333,Building_9,8,100,4.893334998527003e-05,1948.0470775198191,1670.0886031613752,13.109187248844908,3618.1356806811946,21010.04340306076,21857.49405454099,847.4506514802306,1.9360077381134033,0.9077880299091339,0.0,1.040335502179723,90.77880299091339,0.0,0.0,4580.324193434234,4272.909395812778,-307.4147976214563,1.304956316947937,0.5919345247745514,0.0,0.932883615954057,59.19345247745514,6.711638404594303,243.96209025382996,1847.0,40.0,0.5144919663953806,0.02165674066053059,14.0,0.007579859231185706,36.25017762184143,1078095.5327163935,1078698.0619860888,2954.0236083107025,2955.6745618981768,1.6509535874742287,602.529269695282,0.0,0.0,0.0,1.0005588830037884,0.0,27298.51467192173,28386.71443915367,74.7989898534218,77.78069945652337,2.981709603101563,1088.1997672319412,2.4506425857543945,1.1490987277030944,0.0,-1050311.347546935,1.0398629661836958,114.90987277030945,net_exporter,0.0022838020231574774,-0.504320615103934,-0.7343481779098511,-50.432061510393396,2.4506425857543945,1.1490987277030944,0.0,114.90987277030945,-1050797.0180444717,-1050311.347546935,485.67049753665924,0.9995378075030699,103,4.578761388567617,3.61106546651967,3.1511608886356393,361.106546651967,0.274190463020273,0.16303087726138743,0.13195778872325736,16.30308772613874,0.1218793388596723,2952.345978630889,1077483.2677844982,2999.344794388089,1094635.8772518863,0.015669694209594364,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
8,1.0,0.08,0.0,8.0,0.125,0.005,-0.125,0.5,Building_10,9,100,4.5208271738125686e-05,28097.60112648923,24803.20558475703,11.24114039762989,52900.80671124626,400652.0816101815,415391.46255779266,14739.380947611178,40.803165435791016,13.90519296646118,0.0,1.0367884796414262,1390.5192966461182,0.0,0.0,264251.93397352815,267498.07498034503,3246.141006816877,27.5031681060791,9.14358793258667,0.0,1.0122842658443592,914.358793258667,-1.228426584435921,658.5101829618216,1298.0,34.0,0.5023937508567635,0.026194144838212634,10.0,0.007704160246533128,441.71710789203644,2958436.739527464,2973994.2641704082,8106.2315045849,8148.859726006371,42.628221421470954,15557.524642944336,0.0,0.0,0.0,1.0052586977558389,0.0,534094.0681419373,553162.7816553116,1463.438478754024,1515.687493975052,52.24901522102796,19068.71351337433,51.649574279785156,17.60150951385498,0.0,-2420831.4825150967,1.0357029119977172,1760.150951385498,net_exporter,-0.03706011548638344,-0.6762540586665273,-0.9191714525222778,-67.62540586665273,51.649574279785156,17.60150951385498,0.0,1760.150951385498,-2424342.6713855267,-2420831.4825150967,3511.1888704299927,0.9985516944812,75,3.552874495267762,3.3429824275124798,2.8584915580620005,334.298242751248,0.2187995369820736,0.1918466939552663,0.17370554394064805,19.18466939552663,0.0415014636341101,8099.649124491714,2956034.4450592883,9620.309019882927,3511011.946048106,0.15806767664618301,-0.040943022817373276,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
