available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path,normalized_score
True,OE2,Emisiones de CO2,30037.5915904488,225.672724779266,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,30263.264315228065,citylearn_v3_madrl,MATD3,outputs\madrl_v3_20260627_164047\MATD3\E3,outputs\madrl_v3_20260627_164047\MATD3\E3\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,0.0,9.293266080718825e-09,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,9.293266080718825e-09,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E3_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,0.0,19.27239253094327,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,19.27239253094327,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E3_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E3_seed_0\figures\tables\objective_kpis.csv,0.9612051090616979
True,OE2,Emisiones de CO2,0.0,401.2000380757261,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,401.2000380757261,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E3,outputs\madrl_v3_20260627_164047\MAAC\E3\figures\tables\objective_kpis.csv,0.19239338324262278
True,OE2,Emisiones de CO2,0.0,496.7765614462115,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,496.7765614462115,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E3,outputs\madrl_v3_20260627_164047\MASAC\E3\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,0.0,225.67272477926448,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,225.67272477926448,citylearn_v3_madrl,MATD3,outputs\madrl_v3_20260627_164047\MATD3\E3,outputs\madrl_v3_20260627_164047\MATD3\E3\figures\tables\objective_kpis.csv,0.5457259011632585
True,OE2,Emisiones de CO2,0.0,1.7004740830615295e-06,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,1.7004740830615295e-06,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E3_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,0.0,3526.44632498489,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,3526.44632498489,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E3_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E3_seed_0\figures\tables\objective_kpis.csv,0.9612051090616979
True,OE2,Emisiones de CO2,0.0,73411.2486337313,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,73411.2486337313,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E3,outputs\madrl_v3_20260627_164047\MAAC\E3\figures\tables\objective_kpis.csv,0.19239338324262284
True,OE2,Emisiones de CO2,0.0,90899.7612329599,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,90899.7612329599,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E3,outputs\madrl_v3_20260627_164047\MASAC\E3\figures\tables\objective_kpis.csv,0.0
