episode,first_global_step,last_all_done,last_episode_step,last_global_step,last_time_step,reward_mean_average,reward_sum_total,steps
0,0,False,8759,8759,1,-0.5436871710242738,-80965.89350893485,8760
1,8760,False,8759,17519,2,-0.54876048439187,-81721.41133563727,8760
2,17520,False,8759,26279,3,-0.5533117032481132,-82399.178847709,8760
3,26280,False,8759,35039,4,-0.525524452589329,-78261.10147960288,8760
4,35040,False,8759,43799,5,-0.5341488453765912,-79545.44605348197,8760
