action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.121013546350605,0.9234855412333155,0.4554277477385203,0.09385766902221851,-0.5418307781219482,-18.42224645614624,34,0
0.11978813521114141,1.0445800566209253,0.455350775663156,0.09206636132978299,-0.5954868346452713,-20.246552377939224,34,1
0.12219085396193492,1.1165671975906344,0.45159090976989025,0.10827832348844668,-0.5548683851957321,-18.865525096654892,34,2
0.15141475793417522,1.194564448383714,0.503700228325637,0.13516843941328985,-0.5679419189691544,-19.310025244951248,34,3
0.24436571290581116,2.3028958863965525,0.7728684386346231,0.21375182813774593,-0.3466148227453232,-11.784903973340988,34,4
0.24489224126073927,2.3121613559791157,0.7786326785665324,0.20685821949764477,-0.3497832417488098,-11.892630219459534,34,5
0.23604468438479773,2.2866060553599623,0.7497361140487641,0.18387511174977358,-0.4216221570968628,-14.335153341293335,34,6
0.279117992774758,2.2942693833897936,0.7302299835787588,0.21983655491611098,-0.6099141240119934,-20.737080216407776,34,7
0.2518695715920443,2.3336371645539966,0.790243234835004,0.21381599813587152,-0.4003939777612686,-13.613395243883133,34,8
0.2392635113845279,2.3355941950779315,0.732747508605105,0.17894794521057233,-0.4179868698120117,-14.211553573608398,34,9
0.2880185255506004,2.3149874242706447,0.7371171620908032,0.22663397417741787,-0.6075199544429779,-20.65567845106125,34,10
0.23020279674192576,2.305615382764086,0.794198612787072,0.18955485614130616,-0.48769859969615936,-16.58175238966942,34,11
0.24177114989732318,2.3256485144548233,0.7350965976791869,0.16400111951569032,-0.561199426651001,-19.080780506134033,34,12
0.27337693857327533,2.245352486946681,0.7516542952738081,0.19694436914604227,-0.649572342634201,-22.085459649562836,34,13
0.23077277483859504,2.269136574143798,0.8290688430900953,0.1988671690339086,-0.5037819445133209,-17.12858611345291,34,14
0.210241499124449,2.2847755649710773,0.7678630880388221,0.16922509012783457,-0.6616292297840118,-22.495393812656403,34,15
0.2726972729704029,2.3144891004054378,0.7860399547985771,0.23767308427773964,-0.753762811422348,-25.627935588359833,34,16
0.2545956007252744,2.3256570077295278,0.7869522615532535,0.24214182531062517,-0.6300272047519684,-21.420924961566925,34,17
0.22511990912153487,2.3354663952307027,0.7652961784986325,0.19813433438872635,-0.6774300932884216,-23.032623171806335,34,18
0.32292404233767846,2.344050190134091,0.7402135676380994,0.3138359487401635,-0.5279505252838135,-17.950317859649658,34,19
0.2940505731875124,2.2977902886092747,0.7447992511062205,0.2662754570687821,-0.5035350471735001,-17.120191603899002,34,20
0.2830233403909245,2.3444564456527566,0.8379326891109291,0.25096321699523844,-0.4427352100610733,-15.052997142076492,34,21
0.27064388242765697,2.368337196150143,0.7389966865400172,0.1944439348817312,-0.44134947657585144,-15.005882203578949,34,22
0.28821236398566824,2.3246603154039316,0.7456556958682383,0.22381635130166655,-0.6179890334606171,-21.01162713766098,34,23
0.2548388100345885,2.334117532615185,0.8204491979376799,0.20920503293509132,-0.5375663340091705,-18.277255356311798,34,24
0.23565554404526548,2.3462232221018007,0.730221091953982,0.15498755570286818,-0.5927581489086151,-20.153777062892914,34,25
0.27828839069630285,2.277451045996375,0.7651405404560353,0.20997536765736388,-0.6550671756267548,-22.272283971309662,34,26
0.2416664793558071,2.2749100580627264,0.8155407666529245,0.21397969417239837,-0.580653041601181,-19.742203414440155,34,27
0.21695627827282,2.3254691894592234,0.7762108608808437,0.18851744843768095,-0.6170648485422134,-20.980204850435257,34,28
0.28757662333271833,2.347265161927628,0.7783829237593273,0.253819143639343,-0.7568776607513428,-25.733840465545654,34,29
0.26135382834860005,2.3257386277030956,0.7521948491668147,0.24080601188447048,-0.6296010613441467,-21.40643608570099,34,30
0.22603108980635891,2.324933911817643,0.7912104434178583,0.1997321179231368,-0.695844441652298,-23.65871101617813,34,31
0.2850304662325965,2.4135459051389527,0.8140020881002078,0.23716212765470893,-0.48618993163108826,-16.530457675457,34,32
0.27351179550916,2.3844855211140947,0.7826248184359461,0.19803300850479674,-0.548334613442421,-18.643376857042313,34,33
0.2853585197498013,2.3503989844129527,0.7565742507446929,0.23043711330074518,-0.6109013259410858,-20.770645081996918,34,34
0.2741180410579371,2.412273264140665,0.8135684414174518,0.2280632965127858,-0.5562149584293365,-18.911308586597443,34,35
0.23940175534460947,2.362944968166044,0.7575481421796864,0.1524057586636953,-0.6000349223613739,-20.401187360286713,34,36
0.28655004035326626,2.2890866905000014,0.7905608624078733,0.21438824065478257,-0.6764836311340332,-23.00044345855713,34,37
0.2536683775541687,2.3341797274968297,0.7891227251294952,0.22904830728954878,-0.5874454975128174,-19.97314691543579,34,38
0.23487545606966667,2.3473796470645376,0.7961856291544375,0.21169764706073996,-0.6444363594055176,-21.910836219787598,34,39
0.3088793298125112,2.394603294000043,0.786776337914799,0.2754398434701933,-0.7470802962779999,-25.400730073451996,34,40
0.2695057097358162,2.3910878623172147,0.766363576647118,0.24405073836624122,-0.5808646380901337,-19.749397695064545,34,41
0.23914370536545906,2.352987580321004,0.7675292409395739,0.21341268466709873,-0.6938897669315338,-23.59225207567215,34,42
0.33284275191426255,2.3891019121477903,0.7700566437610079,0.32272894053821455,-0.5194332301616669,-17.660729825496674,34,43
0.30458712561434587,2.408125876415859,0.7440077736431829,0.2932275489963757,-0.5357959717512131,-18.217063039541245,34,44
0.34012036404090756,2.3786619493810317,0.7704129774600013,0.30580663855071155,-0.40328866243362427,-13.711814522743225,34,45
0.3553954609233183,2.3831295665058994,0.7637524451996376,0.3407196473605886,-0.6395353674888611,-21.744202494621277,34,46
0.32843906539381207,2.3849717447926797,0.7424309611586701,0.32157834550966896,-0.5388272851705551,-18.320127695798874,34,47
0.33607108713222383,2.3866239155122324,0.7752404073846191,0.3055668557727794,-0.6146289706230164,-20.897385001182556,34,48
