action_l2_mean,agent,agent_steps,reward_max,reward_mean,reward_min,reward_total
1.6262624158753924,Building_1,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.332710227801125,Building_10,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.716318244032257,Building_11,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.5998789613580642,Building_12,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.230055066863404,Building_13,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.7260594309398811,Building_14,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.0147849246813596,Building_15,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.4778238431066537,Building_16,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.2459056770565757,Building_17,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.8886935394771673,Building_2,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.0464067688257046,Building_3,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.310701587780768,Building_4,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
1.7391613354861153,Building_5,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
3.944087333012559,Building_6,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
3.767146938833954,Building_7,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.918677730414168,Building_8,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
2.392799089140469,Building_9,98,-0.2214654684066772,-0.5698253500218294,-0.8903108835220337,-55.84288430213928
