action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.12101483522467082,0.9234675780707688,0.455421969015411,0.09385351344294907,-0.5601876974105835,-19.04638171195984,34,0
0.11713505085837352,1.0374407499493512,0.4554532664196538,0.0917664639093696,-0.6281607747077942,-21.357466340065002,34,1
0.11789815690879228,1.1035950859716037,0.45762415154502695,0.10361513728311915,-0.560812309384346,-19.067618519067764,34,2
0.14706186571930252,1.185051120532617,0.5113679110198394,0.1312835286118341,-0.6045536249876022,-20.554823249578476,34,3
0.25200325125151235,2.3019683228087575,0.7630366104086118,0.18831735244057263,-0.36376677453517914,-12.36807033419609,34,4
0.2549674608114265,2.303054785918734,0.7922987401190438,0.17759726898407752,-0.28040383756160736,-9.53373047709465,34,5
0.23318403636633825,2.2511771399550664,0.7868879870777752,0.16583197659287804,-0.5674082934856415,-19.29188197851181,34,6
0.24200254932967494,2.2226544628214646,0.7763296293418046,0.19623569584697506,-0.6501605808734894,-22.10545974969864,34,7
0.2581047697937386,2.3255320874281433,0.7921522299257893,0.17741388370448335,-0.3426830768585205,-11.651224613189697,34,8
0.24049379245092187,2.2886612027425945,0.7924770436433203,0.1738252663822999,-0.5405125319957733,-18.377426087856293,34,9
0.2531526303041706,2.259729079772037,0.8040082028144206,0.20231806673973451,-0.6662299931049347,-22.65181976556778,34,10
0.2169454448846706,2.2529574784442707,0.8372877115201036,0.17594242201357946,-0.4754326790571213,-16.164711087942123,34,11
0.2203846399469796,2.2762593976233725,0.7878800787725497,0.15686248617558848,-0.546975702047348,-18.597173869609833,34,12
0.23884453472696537,2.2305783623924107,0.7794233307308622,0.1842237758738431,-0.7063634693622589,-24.016357958316803,34,13
0.22525955178271448,2.2877784515251234,0.82884656727565,0.1948921137185203,-0.5477852821350098,-18.624699592590332,34,14
0.2287700772293038,2.315977033852375,0.8088634349752214,0.18806102285363804,-0.7125652730464935,-24.22721928358078,34,15
0.2541539366966356,2.2869540460657185,0.8066704333389229,0.22341093143844,-0.7505052387714386,-25.517178118228912,34,16
0.2489823666133478,2.293323967748183,0.8340471563343953,0.22816220560084502,-0.5782257914543152,-19.659676909446716,34,17
0.2242173917145191,2.3061675109325805,0.7986601798948297,0.18756334257103177,-0.7042593061923981,-23.944816410541534,34,18
0.29216155966203294,2.309931939634796,0.7631773776878461,0.2823576380934055,-0.5686002224683762,-19.33240756392479,34,19
0.2874520782099008,2.319574470898002,0.7839236560599955,0.24989650573534283,-0.5148881077766418,-17.506195664405823,34,20
0.26727907790883065,2.3252649371226277,0.8686224315458548,0.22114994776546756,-0.36162703484296793,-12.29531918466091,34,21
0.2529252587991212,2.3116853250076628,0.7905338547834139,0.1810232712914741,-0.5769071280956268,-19.614842355251312,34,22
0.254324820462394,2.2794982596933586,0.7990416622598221,0.20346877141764239,-0.648811399936676,-22.059587597846985,34,23
0.22925472782734946,2.320067080722065,0.8649505978389244,0.19542880095697215,-0.5938044488430023,-20.18935126066208,34,24
0.2172784694459203,2.324782005218233,0.7585158669493222,0.1517939094241914,-0.598955899477005,-20.36450058221817,34,25
0.23555498241285378,2.2536135578511507,0.8202255443056553,0.19750927015922712,-0.6534499228000641,-22.21729737520218,34,26
0.24800077794302416,2.307886360208094,0.7837644708212016,0.21671448893699077,-0.5781567394733429,-19.65732914209366,34,27
0.23933499407620312,2.358709970740445,0.8095656403061502,0.2084304182152353,-0.7153619825839996,-24.322307407855988,34,28
0.26267732992215587,2.314744980299008,0.813808230641611,0.24914112683928588,-0.7660461664199829,-26.04556965827942,34,29
0.27084763948267304,2.3520125474624765,0.7961161832996376,0.25440324621170796,-0.5205110311508179,-17.697375059127808,34,30
0.2411847386876051,2.3563090312459885,0.8190636827644866,0.21258525560608196,-0.7705957293510437,-26.200254797935486,34,31
0.2674409882218397,2.3835656189201337,0.867379444561733,0.2231744361713583,-0.4000159353017807,-13.600541800260544,34,32
0.25937940204301646,2.3544654849986824,0.8018584738361088,0.18487929372267736,-0.652645468711853,-22.189945936203003,34,33
0.25522286223812973,2.2920225312560176,0.8022487225658985,0.20589259392727194,-0.667336493730545,-22.68944078683853,34,34
0.2398158769162792,2.332585794788531,0.8558872060171204,0.20818432350834656,-0.5587562620639801,-18.997712910175323,34,35
0.21341867201036355,2.331195931977501,0.7624774830553164,0.14607062961693162,-0.5781450271606445,-19.656930923461914,34,36
0.25742198574587083,2.2861593630141814,0.793549576584055,0.21216928682301228,-0.674093633890152,-22.919183552265167,34,37
0.2604742581685936,2.3385215263037664,0.8101828351671847,0.23439132618372024,-0.6050841808319092,-20.572862148284912,34,38
