building_id,building_name,year,mes,E_medido_kWh,E_punta_medido_kWh,E_fuera_punta_medido_kWh,E_punta_raw_kWh,E_fuera_punta_raw_kWh,E_split_raw_total_kWh,E_total_activa_reportada_kWh,E_punta_cal_kWh,E_fuera_punta_cal_kWh,E_total_syn,E_gest_kWh,E_ns_orig,scale_factor,E_non_shiftable_cal_kWh,E_cooling_elec_cal_kWh,E_dhw_elec_cal_kWh,E_controlled_model_kWh,E_controlled_used_kWh,controlled_energy_scale_min,E_non_shiftable_residual_kWh,E_cal_tot,delta_%,reported_total_delta_kWh,reported_total_delta_%,factor_carga,energia_reactiva_kvarh,total_facturado,facturado_por_kWh_activo,tariff_peak_to_offpeak_ratio,tariff_peak_price,tariff_offpeak_price,tariff_cost_reconstructed,tariff_cost_delta,tariff_cost_delta_%,active_energy_source,measurement_quality_flag,tarifa,source_file,record_type,forecast_method,forecast_scale_factor,forecast_reference_months,large_system_class,controlled_cooling_proxy,critical_load_proxy,status
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,2,7348.817500000,1436.454400000,5912.363100000,1436.454400000,5912.363100000,7348.817500000,7348.810000000,1436.454400000,5912.363100000,7348.817534000,6573.058849000,775.758685000,0.999999995,775.758654000,6573.058846000,0.000000000,6573.058849000,6573.058846000,1.000000000,775.758654000,7348.817500000,0.000000000,-0.007500000,-0.000102057,0.471421000,6141.363100000,3107.000000000,0.422789109,1.461538462,0.566789237,0.387803162,3107.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,3,7536.181200000,1478.090800000,6058.090400000,1478.090800000,6058.090400000,7536.181200000,7536.180000000,1478.090800000,6058.090400000,7536.181165000,6730.685395000,805.495770000,1.000000005,805.495808000,6730.685392000,0.000000000,6730.685395000,6730.685392000,1.000000000,805.495808000,7536.181200000,0.000000000,-0.001200000,-0.000015923,0.457070000,5579.272200000,3547.000000000,0.470662781,1.461538462,0.630790843,0.431593734,3547.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,4,8119.090200000,1478.090800000,6640.999400000,1478.090800000,6640.999400000,8119.090200000,8119.090000000,1478.090800000,6640.999400000,8119.090190000,7334.896430000,784.193760000,1.000000001,784.193771000,7334.896429000,0.000000000,7334.896430000,7334.896429000,1.000000000,784.193771000,8119.090200000,-0.000000000,-0.000200000,-0.000002463,0.501543000,5849.908600000,3540.500000000,0.436071027,1.461538462,0.587934189,0.402270761,3540.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,5,7598.635700000,1519.727100000,6078.908600000,1519.727100000,6078.908600000,7598.635700000,7598.640000000,1519.727100000,6078.908600000,7598.635706000,6780.663271000,817.972435000,0.999999999,817.972432000,6780.663268000,0.000000000,6780.663271000,6780.663268000,1.000000000,817.972432000,7598.635700000,-0.000000000,0.004300000,0.000056589,0.501924000,5537.635900000,3359.500000000,0.442118840,1.461538462,0.591567463,0.404756685,3359.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,6,8535.453800000,1748.727100000,6786.726700000,1748.727100000,6786.726700000,8535.453800000,8535.460000000,1748.727100000,6786.726700000,8535.453780000,7391.181855000,1144.271925000,1.000000002,1144.271945000,7391.181855000,0.000000000,7391.181855000,7391.181855000,1.000000000,1144.271945000,8535.453800000,0.000000000,0.006200000,0.000072638,0.470615000,5516.817700000,7568.000000000,0.886654673,1.461538462,1.183928679,0.810056464,7568.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,7,8431.362900000,1623.818000000,6807.544900000,1623.818000000,6807.544900000,8431.362900000,8431.360000000,1623.818000000,6807.544900000,8431.362942000,7492.983882000,938.379060000,0.999999995,938.379021000,7492.983879000,0.000000000,7492.983882000,7492.983879000,1.000000000,938.379021000,8431.362900000,0.000000000,-0.002900000,-0.000034395,0.453629000,5079.635900000,4102.500000000,0.486576138,1.461538462,0.653096702,0.446855638,4102.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,8,7681.908400000,1540.545300000,6141.363100000,1540.545300000,6141.363100000,7681.908400000,7681.910000000,1540.545300000,6141.363100000,7681.908419000,6827.242624000,854.665795000,0.999999998,854.665776000,6827.242624000,0.000000000,6827.242624000,6827.242624000,1.000000000,854.665776000,7681.908400000,-0.000000000,0.001600000,0.000020828,0.453540000,5475.181300000,3892.000000000,0.506644937,1.461538462,0.677749983,0.463723672,3892.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,9,6953.272100000,1373.999900000,5579.272200000,1373.999900000,5579.272200000,6953.272100000,6953.270000000,1373.999900000,5579.272200000,6953.272046000,6245.009486000,708.262560000,1.000000008,708.262614000,6245.009486000,0.000000000,6245.009486000,6245.009486000,1.000000000,708.262614000,6953.272100000,0.000000000,-0.002100000,-0.000030202,0.468574000,5641.726800000,3584.500000000,0.515512689,1.461538462,0.690469295,0.472426360,3584.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,10,7848.453800000,1519.727100000,6328.726700000,1519.727100000,6328.726700000,7848.453800000,7848.460000000,1519.727100000,6328.726700000,7848.453742000,7043.302087000,805.151655000,1.000000007,805.151713000,7043.302087000,0.000000000,7043.302087000,7043.302087000,1.000000000,805.151713000,7848.453800000,-0.000000000,0.006200000,0.000078996,0.443737000,4600.817800000,3650.000000000,0.465059755,1.461538462,0.623941380,0.426907260,3650.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,11,9555.544600000,1936.090700000,7619.453900000,1936.090700000,7619.453900000,9555.544600000,9555.540000000,1936.090700000,7619.453900000,9555.544579000,8268.613314000,1286.931265000,1.000000002,1286.931287000,8268.613313000,0.000000000,8268.613314000,8268.613313000,1.000000000,1286.931287000,9555.544600000,0.000000000,-0.004600000,-0.000048140,0.490385000,46903.359500000,6323.000000000,0.661710061,1.461538462,0.884409724,0.605122443,6323.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
