action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.014166974490818399,0.17345227714803138,0.3786378014675686,0.008415426623126089,-0.520619446846793,-7761.915333038836,14909,0
0.014558368471281216,0.17539741095982292,0.38030666466473334,0.007796734784640982,-0.522707902222622,-7793.052114237071,14909,1
0.01468598809791727,0.1771413240324636,0.3817882598410922,0.008342954742515587,-0.5404090628478802,-8056.958717999045,14909,2
0.014274037788736973,0.17009859816218392,0.37571939671175325,0.007786926253206828,-0.5074353028106595,-7565.352929604123,14909,3
0.01474966470023168,0.17908645784425514,0.38342469724973766,0.00745540513698505,-0.534068310120915,-7962.424435592722,14909,4
