action_l2_mean,agent,agent_steps,reward_max,reward_mean,reward_min,reward_total
2.0015683576779657,Building_1,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.260993715636294,Building_10,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
1.6809462291356714,Building_11,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
1.7082675891741304,Building_12,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.74590882010961,Building_13,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.1595425545325595,Building_14,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.5407006520882733,Building_15,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.310305255303445,Building_16,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.899432865583017,Building_17,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.1861802271158637,Building_2,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.6941778480765435,Building_3,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.1899618510765477,Building_4,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
1.8771592176493208,Building_5,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
4.2455514229360825,Building_6,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
4.497533020263483,Building_7,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
3.129421464806601,Building_8,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
2.3421132534811044,Building_9,4385,0.02554165944457054,-0.6103600002385086,-0.9317436218261719,-2676.42860104586
