action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
8,0.8779469271395004,0.657014012336731,0.19541496969759464,0.0,Building_4,3,HAPPO,0.7900000214576721,True,3.4192984104156494,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,40.09126281738281,-0.7004501223564148,17.609119415283203,31.67209815979004,40.09126281738281,36.67196273803711,78,3.4127154978099936,1.0,0.18850161058780474,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
5,1.4811391869567974,1.0,0.32884628102183344,-0.5568750500679016,Building_5,4,HAPPO,0.7900000214576721,True,0.013206510804593563,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,50.855777740478516,-0.7177051901817322,22.337173461914062,40.17606735229492,50.855777740478516,54.225337982177734,57,3.6104272213321176,1.0,0.2967321749841958,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
34,2.2080357518351392,0.9630531668663025,0.26490386209779365,-0.0041363779455423355,Building_6,5,HAPPO,0.7900000214576721,True,80.23298645019531,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,429.127685546875,-0.7247111797332764,226.0015106201172,339.0108947753906,429.127685546875,348.89471435546875,260,3.357749165475197,1.0,0.05565904676914215,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
44,1.754525857415627,0.7034102082252502,0.1091734945604747,-0.4871959388256073,Building_7,6,HAPPO,0.7900000214576721,True,-79.92223358154297,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,76.94214630126953,0.0,-0.4998076856136322,-33.794979095458984,0.0,-76.94214630126953,2.9800872802734375,330,3.4521206029551124,1.0,0.045209626605113344,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
19,1.163718482351349,0.6182019114494324,0.15973383070606934,-0.1604744791984558,Building_8,7,HAPPO,0.7900000214576721,True,11.897747993469238,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,18.097118377685547,-0.6472377777099609,7.9487223625183105,14.296724319458008,18.097118377685547,6.199370384216309,155,3.451938860217144,1.0,0.09759743271335479,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
12,1.1276183899264307,0.5186220407485962,0.05102574576934179,-0.5581271052360535,Building_9,8,HAPPO,0.7900000214576721,True,0.0,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,2.1350696086883545,-0.48278647661209106,0.9377778172492981,1.6867049932479858,2.1350696086883545,2.1350696086883545,106,3.583320073424981,1.0,0.1546190177213471,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
8,1.234877105793311,1.0,0.34130987897515297,0.0,Building_10,9,HAPPO,0.7900000214576721,True,164.2775421142578,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,180.72943115234375,-0.7346648573875427,89.62283325195312,142.77626037597656,180.72943115234375,16.451889038085938,78,3.434954711235088,1.0,0.19067355789817297,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
5,0.3767904015193859,0.1693236082792282,-0.020426558703184126,-0.33353012800216675,Building_11,10,HAPPO,0.7900000214576721,True,9.720230102539062,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,76.17221069335938,-0.705761730670929,33.45680618286133,60.176048278808594,76.17221069335938,66.45198059082031,57,3.337410008048573,1.0,0.2488137141131518,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
5,0.7857288675753972,0.46735435724258423,0.11862003058195114,-0.3887963593006134,Building_12,11,HAPPO,0.7900000214576721,True,-244.85186767578125,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,89.46319580078125,0.0,-0.49666592478752136,-39.29454803466797,0.0,-89.46319580078125,155.388671875,57,3.3115769569904163,1.0,0.25083293125294803,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
13,0.6526810000862854,0.21304580569267273,0.004807665944099426,-0.5137368440628052,Building_13,12,HAPPO,0.7900000214576721,True,-35.44784164428711,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,35.34306716918945,0.0,-0.5035136342048645,-15.523589134216309,0.0,-35.34306716918945,0.10477447509765625,113,3.3916584333841735,1.0,0.12881326411677674,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
6,0.8411602343430032,0.07260974496603012,-0.22707344715793928,-0.5570904016494751,Building_14,13,HAPPO,0.7900000214576721,True,-13.162359237670898,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,11.8102388381958,0.0,-0.5045554041862488,-5.187362194061279,0.0,-11.8102388381958,1.3521203994750977,64,3.36982818843086,1.0,0.2241275147534907,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
10,0.8555093271977926,0.5193933248519897,0.04732712022960186,-0.6091885566711426,Building_15,14,HAPPO,0.7900000214576721,True,-63.35560989379883,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,48.207984924316406,0.0,-0.5020979642868042,-21.1741943359375,0.0,-48.207984924316406,15.147624969482422,92,3.5084467131845747,1.0,0.16770238267338794,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
13,1.23618464188911,0.7016371488571167,0.22476900225648513,-0.06023462489247322,Building_16,15,HAPPO,0.7900000214576721,True,-21.503761291503906,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,9.546340942382812,0.0,-0.4876698851585388,-4.192999839782715,0.0,-9.546340942382812,11.957420349121094,113,3.474491781251397,1.0,0.13232973217964172,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
13,0.8889762037531884,0.6710098385810852,0.12888311508756417,-0.07709556818008423,Building_17,16,HAPPO,0.7900000214576721,True,35.706600189208984,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,58.79424285888672,-0.7237094044685364,25.823951721191406,46.447452545166016,58.79424285888672,23.087642669677734,113,3.351788963929673,1.0,0.1301807729543838,0.0,0.0,0.0,-0.5965943932533264,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.092293950582789,1.0,0.13263616027573233,0.0,8759
6,1.3317008277439142,0.7556165456771851,0.012146045764287313,-1.0,Building_1,0,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6462200284004211,0.0,0.0,0.0,0.0,64,3.40023536891734,1.0,0.234896972309798,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
8,0.593794262416008,0.43455183506011963,0.044978417456150055,-0.2563583552837372,Building_2,1,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.4174157381057739,0.0,0.0,0.0,0.0,78,3.5305628444989376,1.0,0.19609384697217208,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
10,0.9069163884987623,0.8204234838485718,0.11909792348742484,-0.21564477682113647,Building_3,2,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6303979158401489,0.0,0.0,0.0,0.0,92,3.6120762601877185,1.0,0.1754164761337249,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
8,0.6959621407881252,0.58828204870224,0.08056255616247654,-0.27742210030555725,Building_4,3,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.41496649384498596,0.0,0.0,0.0,0.0,78,3.443036767583636,1.0,0.19073386146472052,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
5,1.111860792223635,0.6627175211906433,0.4661114543676376,0.19772835075855255,Building_5,4,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6486523151397705,0.0,0.0,0.0,0.0,57,3.559612651312228,1.0,0.27871587833291606,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
34,2.340088204878381,1.0,0.18409612380406437,-1.0,Building_6,5,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.41492024064064026,0.0,0.0,0.0,0.0,260,3.4195102845320378,1.0,0.05678195715523683,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
44,1.7952143347615035,0.7401508688926697,0.12797604535113682,-0.5706436038017273,Building_7,6,HAPPO,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.4147801101207733,0.0,0.0,0.0,0.0,330,3.494140257055953,1.0,0.04579716984069709,0.0,0.0,0.0,-0.4834301471710205,CityLearnV3MADRLRewardFunction,happo_unified_comparable_v4,E3,-0.0,1907,14.54407760530867,1.0,0.13804704703753945,0.0,2
