algorithm,scenario,episode,steps,global_step_min,global_step_max,district_net_energy,district_cost,district_emission,district_without_storage_kwh,reward_mean_average,reward_sum_total
MATD3,E3,33,8760,289080,297839,1448.5313000679016,692.4262698888779,1144.3397651910782,1442.494648694992,-0.5490237537694356,-81760.61741134436
MATD3,E3,34,8760,297840,306599,1439.752320766449,1143.6113492250445,1137.404366016388,1433.7156693935394,-0.5590613648918028,-83255.41845968728
MATD3,E3,35,8760,306600,315359,1177.865596294403,646.6862973123789,930.5138478949666,1171.828942976892,-0.5322138703365309,-79257.2895705162
MATD3,E3,36,8760,315360,324119,1448.5313000679016,692.4262698888779,1144.3397651910782,1442.494648694992,-0.5493746202055392,-81812.8684410089
MATD3,E3,37,8760,324120,332879,1439.752320766449,1143.6113492250445,1137.404366016388,1433.7156693935394,-0.5589779915173627,-83243.00249676566
MATD3,E3,38,8760,332880,341639,1171.8288912773132,643.3719490915537,925.7448507025838,1171.828942976892,-0.5317935634108971,-79194.69746315079
MATD3,E3,39,8760,341640,350399,1442.4945950508118,689.5406059026718,1139.570769906044,1442.494648694992,-0.5490083374794791,-81758.32161744402
MATD3,E3,40,8760,350400,359159,1433.7156157493591,1138.8163262605667,1132.6353707313538,1433.7156693935394,-0.5589212199068986,-83234.54806853534
MATD3,E3,41,8760,359160,367919,1171.8288912773132,643.3719490915537,925.7448507025838,1171.828942976892,-0.5318280955072872,-79199.8399829452
MATD3,E3,42,8760,367920,376679,1442.4945950508118,689.5406059026718,1139.570769906044,1442.494648694992,-0.549230301955724,-81791.3765672464
MATD3,E3,43,8760,376680,385439,1433.7156157493591,1138.8163262605667,1132.6353707313538,1433.7156693935394,-0.5593175702688571,-83293.5725644382
MATD3,E3,44,8760,385440,394199,1171.8288912773132,643.3719490915537,925.7448507025838,1171.828942976892,-0.5331477726212497,-79396.3662987565
MATD3,E3,45,8760,394200,402959,1442.4945950508118,689.5406059026718,1139.570769906044,1442.494648694992,-0.5503917691234074,-81964.34225785782
MATD3,E3,46,8760,402960,411719,1433.7156157493591,1138.8163262605667,1132.6353707313538,1433.7156693935394,-0.5601154123894135,-83412.38721303147
MATD3,E3,47,8760,411720,420479,1171.8288912773132,643.3719490915537,925.7448507025838,1171.828942976892,-0.5331268724667073,-79393.25384774205
MATD3,E3,48,8760,420480,429239,1442.4945950508118,689.5406059026718,1139.570769906044,1442.494648694992,-0.550808564915432,-82026.41148720612
MATD3,E3,49,8760,429240,437999,1433.7156157493591,1138.8163262605667,1132.6353707313538,1433.7156693935394,-0.5606717322690228,-83495.23436950287
