action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5194469094276428,0.0,0.0,0.0,0.0,57,3.540380567032848,1.0,0.2777659097000172,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5330017805099487,0.0,0.0,0.0,0.0,57,3.4962380139454767,1.0,0.2744191836631089,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_13,12,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4269109666347503,0.0,0.0,0.0,0.0,113,3.4175228854689714,1.0,0.1292976727791592,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4314147233963012,0.0,0.0,0.0,0.0,64,3.4308843135518807,1.0,0.2292908451054245,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4317332208156585,0.0,0.0,0.0,0.0,92,3.430218680600312,1.0,0.159752010408303,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4923053979873657,0.0,0.0,0.0,0.0,113,3.376408750082525,1.0,0.1281219302816728,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_17,16,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4346682429313659,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4977060556411743,0.0,0.0,0.0,0.0,113,3.4928962461426605,1.0,0.1370233311853577,0.0,0.0,0.0,-0.4768574237823486,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,391.586669921875,-0.7970698475837708,179.1614532470703,309.3534851074219,391.586669921875,391.586669921875,64,3.287819988222296,1.0,0.2188763746526092,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,0.1848604530096054,-0.6917131543159485,0.0845786407589912,0.1460397690534591,0.1848604530096054,0.1848604530096054,78,3.4972618233068697,1.0,0.1915628665532821,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,39.0087890625,-0.7786195874214172,17.847572326660156,30.816944122314453,39.0087890625,39.0087890625,92,3.258252520951008,1.0,0.1495088084560373,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,36.67196273803711,-0.7773345708847046,16.778411865234375,28.97085189819336,36.67196273803711,36.67196273803711,78,3.2585972523200493,1.0,0.1761810357371966,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,54.22533798217773,-0.8276326060295105,24.809553146362305,42.838016510009766,54.22533798217773,54.22533798217773,57,3.58263519389127,1.0,0.2940615229962164,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
34,0.0,0.0,0.0,0.0,Building_6,5,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,348.8946838378906,-0.8013789057731628,159.62872314453125,275.6268005371094,348.8946838378906,348.8946838378906,260,3.2819726480371667,1.0,0.0538374500779005,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,2.9800853729248047,-0.7041625380516052,1.3634693622589111,2.3542675971984863,2.9800853729248047,2.9800853729248047,330,3.466886806649913,1.0,0.0450460847354296,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
19,0.0,0.0,0.0,0.0,Building_8,7,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,6.19936990737915,-0.7174670696258545,2.836378812789917,4.897502422332764,6.19936990737915,6.19936990737915,155,3.435621502946316,1.0,0.0964395092379662,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,2.1350696086883545,-0.6830996870994568,0.9768518805503844,1.6867049932479858,2.1350696086883545,2.1350696086883545,106,3.70707418270287,1.0,0.1607685614869279,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
8,0.0,0.0,0.0,0.0,Building_10,9,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,16.451881408691406,-0.7523168325424194,7.52717924118042,12.996986389160156,16.451881408691406,16.451881408691406,78,3.386026799278868,1.0,0.1864231953827234,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
