episode,first_global_step,last_all_done,last_episode_step,last_global_step,last_time_step,reward_mean_average,reward_sum_total,steps
0,0,False,8759,8759,1,-0.6210917477015423,-92492.98306771368,8760
1,8760,False,8759,17519,2,-0.6273420491722544,-93423.77796273213,8760
2,17520,False,8759,26279,3,-0.5940955721188472,-88472.71259993874,8760
3,26280,False,8759,35039,4,-0.6224002399069329,-92687.84372694045,8760
4,35040,True,8754,43794,8759,-0.627294075924016,-93363.31379015092,8755
