available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path,normalized_score
True,OE2,Emisiones de CO2,1.0,0.0507306584450575,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0507306584450575,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.9181887409260977
True,OE2,Emisiones de CO2,1.0,0.0374670443413689,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.037467044341369,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.9395784292642376
True,OE2,Emisiones de CO2,1.0,0.0910188027968434,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0910188027968435,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.8532176972369541
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,16636.37982462966,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,0.9999999999862316
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,16636.379674343843,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10495657.205877408,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.03996618934700431
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10419000.77913157,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.04698905557662646
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10931898.644318383,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,9120762.057971071,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.16592698759184374
True,OE2,Emisiones de CO2,16636.37982462966,3.39165490004234e-06,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,16636.379828021316,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,16636.379674343843,7033.620257438837,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,23669.99993178268,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,0.9994076883618528
True,OE2,Emisiones de CO2,10495657.205877408,1395843.098224897,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11891500.304102303,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,10419000.77913157,165019.3713148199,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,10584020.15044639,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.11010485357926472
True,OE2,Emisiones de CO2,10931898.644318383,145364.90502091683,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11077263.549339302,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.06856809138659352
True,OE2,Emisiones de CO2,9120762.057971071,85381.24691827781,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,9206143.30488935,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.2261379175658273
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,45.58432649744399,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,0.9999999999862317
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,45.584326085655015,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28758.508156302974,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.03996618934700472
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28548.46657143027,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.04698905557662661
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,29953.826631309654,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,24991.24208143689,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.16592698759184396
True,OE2,Emisiones de CO2,45.58432649744399,9.293266600707284e-09,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,45.584326506737256,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,45.584326085655015,19.27239253094327,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,64.85671861659829,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,0.9994076883618529
True,OE2,Emisiones de CO2,28758.508156302974,3824.664271880069,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,32583.172428183047,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,28548.46657143027,452.159482995281,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,29000.62605442555,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.11010485357926476
True,OE2,Emisiones de CO2,29953.826631309654,398.3054824183128,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,30352.132113727966,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.06856809138659355
True,OE2,Emisiones de CO2,24991.24208143689,233.94793081843451,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,25225.190012255327,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.22613791756582727
True,OE2,Emisiones de CO2,0.0,9.293266080718825e-09,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,9.293266080718825e-09,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,0.0,19.27239253094327,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,19.27239253094327,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,0.9949610237260843
True,OE2,Emisiones de CO2,0.0,3824.6642718800695,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,3824.6642718800695,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,0.0,452.1594829952823,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,452.1594829952823,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.8817779938721727
True,OE2,Emisiones de CO2,0.0,398.3054824183131,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,398.3054824183131,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.8958587070403973
True,OE2,Emisiones de CO2,0.0,233.9479308184345,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,233.9479308184345,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.9388317734108701
True,OE2,Emisiones de CO2,0.0,1.7004740830615295e-06,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,1.7004740830615295e-06,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE2,Emisiones de CO2,0.0,3526.44632498489,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,3526.44632498489,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,0.9949610237260843
True,OE2,Emisiones de CO2,0.0,699833.8812483886,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,699833.8812483886,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE2,Emisiones de CO2,0.0,82735.76539890759,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,82735.76539890759,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.8817779938721727
True,OE2,Emisiones de CO2,0.0,72881.60525166757,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,72881.60525166757,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.8958587070403974
True,OE2,Emisiones de CO2,0.0,42807.59742454813,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,42807.59742454813,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.9388317734108701
False,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,
False,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E1_seed_0\figures\tables\objective_kpis.csv,
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.1847474399146722,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E1_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.104635331789524,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E1_seed_0\figures\tables\objective_kpis.csv,0.3059854852544685
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.0979970047131314,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0\figures\tables\objective_kpis.csv,0.24847738251614462
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.0693145398484218,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E1_seed_0\figures\tables\objective_kpis.csv,0.0
False,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,,citylearn_v2_original,baseline,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0,outputs\citylearn_v2_original_benchmark\baseline\E1_seed_0\figures\tables\objective_kpis.csv,
