available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path,normalized_score
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7149419.754495983,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.9782627589074
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7094588.040448039,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,9617066.114568053,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7130421.065077164,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.9857945149269034
True,OE3,Costos energeticos,7149419.754495983,311890.7400637893,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7461310.494559772,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.8685777755869611
True,OE3,Costos energeticos,7094588.040448039,35754.1750652371,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7130342.215513276,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,9617066.114568053,31634.62458667904,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,9648700.73915473,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,7130421.065077164,65606.87355821021,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7196027.938635374,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.9739172470855662
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19589.687647894007,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.9782627589074002
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19439.44662298812,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,26351.134461654667,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19537.6305014102,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.9857945149269038
True,OE3,Costos energeticos,19589.687647894007,854.5927345051896,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,20444.2803823992,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.8685777755869604
True,OE3,Costos energeticos,19439.44662298812,97.9678275563092,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,19537.414450544427,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,26351.134461654667,86.6800993355755,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,26437.81456099024,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,19537.6305014102,179.7653802257155,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,19717.395881635915,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.9739172470855665
True,OE3,Costos energeticos,0.0,854.5927345051882,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,854.5927345051882,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,0.0,97.9678275563067,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,97.9678275563067,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.9853007650821646
True,OE3,Costos energeticos,0.0,86.6800993355745,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,86.6800993355745,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,0.0,179.76538022571586,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,179.76538022571586,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.8787814177981574
True,OE3,Costos energeticos,0.0,156372.66639914725,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,156372.66639914725,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE3,Costos energeticos,0.0,17926.0714463967,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,17926.0714463967,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.9853007650821645
True,OE3,Costos energeticos,0.0,15860.652343007308,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,15860.652343007308,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE3,Costos energeticos,0.0,32893.31946921796,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,32893.31946921796,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.8787814177981573
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,103933.3879561834,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.6633121645417462
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,11448.82095526904,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.00039368616580480486
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,11393.897317195311,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,150905.11931162328,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,7892.0,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.36275821937736397
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1658.0,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1690.0,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.001862089031131801
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,18843.0,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.3485883070201874,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.7419657423827735
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.5003223895903307,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.4999506739383629,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0018176554337427438
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.2958195751034254,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.198881104783025,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.3627582193773639
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.041782168237488,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.0425885792046771,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0018620890311316768
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.4748500579607883,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,2497.0,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,516.0,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,540.0,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.012115093387178193
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,750.0,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.11812216052498738
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0629252557834786,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0130033768459251,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0136081850713169,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.012115093387176912
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0189002570434957,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.11812216052498577
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,47274.62796555887,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3786.4879757869057,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.009336271189677779
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3376.6444974486367,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,31731.80056209676,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.6459329979302301
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39642289.12152672,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.7748200759462809
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39641992.52773285,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.775045683569057
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39346257.59938049,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,40660901.98160172,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,39642289.12152672,-332607.6849164441,True,grid_export_control,True,citylearn_v2.evaluate_v2,39309681.436610274,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,39641992.52773285,2756.86671513319,False,grid_export_control,True,citylearn_v2.evaluate_v2,39644749.39444798,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.7457102931325095
True,OE1,Flexibilidad energetica,39346257.59938049,-12711.71113628149,True,grid_export_control,True,citylearn_v2.evaluate_v2,39333545.88824421,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.9818887951873729
True,OE1,Flexibilidad energetica,40660901.98160172,-33558.253562904894,True,grid_export_control,True,citylearn_v2.evaluate_v2,40627343.72803881,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,0.0,-166759.52144200986,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-166759.52144200986,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,0.0,1382.2103184732737,False,grid_export_delta,True,citylearn_v2.evaluate_v2,1382.2103184732737,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,0.0,-6373.270859114073,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-6373.270859114073,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.04612466575897398
True,OE1,Flexibilidad energetica,0.0,-16825.102240152624,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-16825.102240152624,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.10828550632844737
True,OE1,Flexibilidad energetica,1.0,-0.008390223982697,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9916097760173028,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,1.0,6.95441005698072e-05,False,grid_export_ratio,True,citylearn_v2.evaluate_v2,1.0000695441005698,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,1.0,-0.0003230729403977,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9996769270596022,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,0.04640990593396761
True,OE1,Flexibilidad energetica,1.0,-0.0008253199493235,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9991746800506764,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.10577879217083512
True,OE1,Flexibilidad energetica,1.0,0.3867887080271437,False,grid_import,True,citylearn_v2.evaluate_v2,1.3867887080271435,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.0
True,OE1,Flexibilidad energetica,1.0,0.0512597814264801,False,grid_import,True,citylearn_v2.evaluate_v2,1.05125978142648,citylearn_v3_madrl,MAAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\maac\E3_seed_0\figures\tables\objective_kpis.csv,0.9603677886196073
True,OE1,Flexibilidad energetica,1.0,0.0374132598116854,False,grid_import,True,citylearn_v2.evaluate_v2,1.0374132598116854,citylearn_v3_madrl,MASAC,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E3_seed_0\figures\tables\objective_kpis.csv,1.0
True,OE1,Flexibilidad energetica,1.0,0.0861366547501136,False,grid_import,True,citylearn_v2.evaluate_v2,1.0861366547501137,citylearn_v3_madrl,MATD3,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\matd3\E3_seed_0\figures\tables\objective_kpis.csv,0.8605414456359258
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,12573542.40342331,citylearn_v3_madrl,HAPPO,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0,outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0\figures\tables\objective_kpis.csv,0.28249955883617023
