algorithm,scenario,axis,kpi,value,baseline,delta_vs_baseline,improved_vs_baseline,lower_is_better,available,source,run_path
MAAC,E3,OE1,pv_generation_total,49669237.75236888,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE1,pv_self_consumption_ratio,0.1791896374923121,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE1,ramping_average,1.0189549701035028,1.0,0.0189549701035027,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE1,zero_net_energy,0.998817912086312,1.0,-0.001182087913688,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions,1.043854275478452,1.0,0.0438542754784521,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_baseline,10417672.837767562,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_control,10564094.134996949,10417672.837767562,146421.29722938687,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_daily_average_baseline,28544.827960545896,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_daily_average_control,28946.027998621623,28544.827960545896,401.2000380757272,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_daily_average_delta,401.2000380757261,0.0,401.2000380757261,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE2,carbon_emissions_delta,73411.2486337313,0.0,73411.2486337313,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,cost_one_minus_load_factor_average,0.9914670028561496,1.0,-0.0085329971438503,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,cost_peak_average,1.0309261417946909,1.0,0.0309261417946908,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,cost_ramping_average,1.0189549701035028,1.0,0.0189549701035027,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost,1.002675335325078,1.0,0.0026753353250779,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_baseline,7093803.197904205,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_control,7112781.500188709,7093803.197904205,18978.302284504287,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_daily_average_baseline,19437.29612395261,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_daily_average_control,19489.297408897022,19437.29612395261,52.00128494441015,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_daily_average_delta,52.00128494441179,0.0,52.00128494441179,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,electricity_cost_delta,9515.151784724349,0.0,9515.151784724349,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MAAC,E3,OE3,price_signal_deviation,0.379623524784308,0.3793153256301461,0.0003081991541618,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E3
MASAC,E1,OE1,battery_capacity_fade_ratio,5.10651804180305e-05,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,battery_charge_total,332451.2102501957,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,battery_discharge_total,291882.2389227986,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,battery_equivalent_full_cycles,11.884821616785851,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,battery_throughput_total,624333.4491729945,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,community_import_share,0.0823660860230537,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,community_local_traded_daily_average,2520.173910083967,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,community_local_traded_total,919758.4699343944,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_charge_total,10720.165089577436,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_count,39682.0,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_met_count,1563.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_soc_deficit_mean,0.5027141603949834,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_success_rate,0.0393881356786452,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_within_tolerance_count,469.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_departure_within_tolerance_rate,0.011818960737866,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ev_v2g_export_total,3833.1771123362714,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_export_baseline,40655093.25299454,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_export_control,40666473.210258365,40655093.25299454,11379.957263827324,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_export_delta,5705.569394234239,0.0,5705.569394234239,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_export_ratio,1.000279914676201,1.0,0.0002799146762009,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_import,1.0526600476938446,1.0,0.0526600476938445,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_import_baseline,11107877.379131315,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_import_control,11166713.320297375,11107877.379131315,58835.941166060045,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,grid_import_delta,29498.57696435126,0.0,29498.57696435126,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,net_exchange_baseline,-29547215.87386322,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,net_exchange_control,-29499759.88996099,-29547215.87386322,47455.98390223086,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,net_exchange_delta,23793.00757011609,0.0,23793.00757011609,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,one_minus_load_factor_average,0.9786257116077314,1.0,-0.0213742883922686,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,peak_average,1.0850627613699078,1.0,0.0850627613699077,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,pv_export_daily_average,113456.12326822054,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,pv_export_total,41406757.654430985,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,pv_generation_daily_average,135736.1247659243,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,pv_generation_total,49538029.86769711,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,pv_self_consumption_ratio,0.1641420184650577,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,ramping_average,1.0219691691061643,1.0,0.0219691691061643,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE1,zero_net_energy,0.9992642225192476,1.0,-0.0007357774807523,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions,1.053619622048921,1.0,0.0536196220489209,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_baseline,9088716.879895853,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_control,9250726.214372514,9088716.879895853,162009.33447666094,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_daily_average_baseline,24903.43704960617,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_daily_average_control,25347.348914823648,24903.43704960617,443.91186521747295,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_daily_average_delta,443.9118652174749,0.0,443.9118652174749,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE2,carbon_emissions_delta,81226.6231709392,0.0,81226.6231709392,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,cost_one_minus_load_factor_average,0.9786257116077314,1.0,-0.0213742883922686,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,cost_peak_average,1.0850627613699078,1.0,0.0850627613699077,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,cost_ramping_average,1.0219691691061643,1.0,0.0219691691061643,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost,1.0049419564019464,1.0,0.0049419564019463,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_baseline,5921703.1287605055,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_control,5950967.92744811,5921703.1287605055,29264.798687604256,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_daily_average_baseline,16225.69643683664,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_daily_average_control,16305.883121218703,16225.69643683664,80.18668438206441,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_daily_average_delta,80.18668438206441,0.0,80.18668438206441,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,electricity_cost_delta,14672.49268599316,0.0,14672.49268599316,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E1,OE3,price_signal_deviation,0.3893524202098816,0.3845739346847668,0.0047784855251148,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1
MASAC,E2,OE1,battery_capacity_fade_ratio,4.9553800053448544e-05,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,battery_charge_total,345132.82154580933,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,battery_discharge_total,292814.6935327461,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,battery_equivalent_full_cycles,12.143979195129742,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,battery_throughput_total,637947.5150785556,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,community_import_share,0.0818013480076031,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,community_local_traded_daily_average,2502.174943581016,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,community_local_traded_total,913189.5971177547,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_charge_total,11514.183938987551,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_count,39682.0,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_met_count,1612.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_soc_deficit_mean,0.5010665009797093,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_success_rate,0.0406229524721536,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_within_tolerance_count,507.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_departure_within_tolerance_rate,0.0127765737614031,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ev_v2g_export_total,3494.122005420897,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_export_baseline,40654819.36426163,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_export_control,40650741.652760245,40654819.36426163,-4077.7115013822913,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_export_delta,-2044.4422945907447,0.0,-2044.4422945907447,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_export_ratio,0.9998996991853574,1.0,-0.0001003008146426,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_import,1.0508408423700657,1.0,0.0508408423700657,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_import_baseline,11107242.547481537,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_import_control,11163503.03949608,11107242.547481537,56260.492014544085,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,grid_import_delta,28207.32397326982,0.0,28207.32397326982,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,net_exchange_baseline,-29547576.81678009,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,net_exchange_control,-29487238.61326416,-29547576.81678009,60338.20351592824,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,net_exchange_delta,30251.766267861494,0.0,30251.766267861494,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,one_minus_load_factor_average,0.9788572813323028,1.0,-0.0211427186676973,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,peak_average,1.0956074399714255,1.0,0.0956074399714257,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,pv_export_daily_average,113436.8744305524,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,pv_export_total,41399732.63071702,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,pv_generation_daily_average,135736.1247659243,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,pv_generation_total,49538029.86769711,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,pv_self_consumption_ratio,0.1642838291856845,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,ramping_average,1.0208812307447095,1.0,0.0208812307447094,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE1,zero_net_energy,0.99886872701303,1.0,-0.0011312729869701,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions,1.051639591972696,1.0,0.0516395919726959,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_baseline,9088297.682261093,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_control,9243171.298157984,9088297.682261093,154873.6158968918,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_daily_average_baseline,24902.288431814846,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_daily_average_control,25326.64815113502,24902.288431814846,424.3597193201749,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_daily_average_delta,424.359719320174,0.0,424.359719320174,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE2,carbon_emissions_delta,77648.98780810599,0.0,77648.98780810599,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,cost_one_minus_load_factor_average,0.9788572813323028,1.0,-0.0211427186676973,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,cost_peak_average,1.0956074399714255,1.0,0.0956074399714257,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,cost_ramping_average,1.0208812307447095,1.0,0.0208812307447094,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost,1.0050652080032747,1.0,0.0050652080032747,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_baseline,5914557.320100955,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_control,5944515.783174557,5914557.320100955,29958.463073601943,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_daily_average_baseline,16206.11664372907,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_daily_average_control,16288.203995454887,16206.11664372907,82.08735172581873,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_daily_average_delta,82.08735172581879,0.0,82.08735172581879,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,electricity_cost_delta,15020.275212663882,0.0,15020.275212663882,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E2,OE3,price_signal_deviation,,,,,True,False,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
MASAC,E3,OE1,battery_capacity_fade_ratio,5.80514716116429e-05,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,battery_charge_total,383545.6101811567,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,battery_discharge_total,333467.48643100867,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,battery_equivalent_full_cycles,13.649072881522985,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,battery_throughput_total,717013.0966121654,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,community_import_share,0.0841069673487208,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,community_local_traded_daily_average,2574.6685330692567,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,community_local_traded_total,939646.736714734,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_charge_total,11565.11733596772,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_departure_count,39682.0,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_departure_met_count,1643.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_departure_soc_deficit_mean,0.5003155133857917,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
