action_dim,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent,agent_index,agent_steps,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_ratio_to_baseline,carbon_emissions_total,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_ratio_to_baseline,electricity_cost_total,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_max,grid_export_mean,grid_export_min,grid_export_ratio_to_baseline,grid_export_total,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_max,grid_import_mean,grid_import_min,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_import_total,grid_role_control,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
6,1.0,0.1,0.0,10.0,0.16666666666666666,0.016666666666666666,0.0,1.6666666666666665,Building_1,0,100,4.442843512489548e-05,79508.16974639893,68646.56751914718,10.979304673599088,148154.7372655461,2826220.1754458803,2864231.617422998,38011.441977117676,353.0396423339844,168.0570068359375,0.0,1.0134495685464848,16805.70068359375,0.0,0.0,1906610.7467160753,1919219.1877875796,12608.441071504261,295.8052062988281,108.01888000488282,0.0,1.0066130126945003,10801.888000488281,-0.6613012694500383,457.6761318743229,924.0,27.0,0.5014940866207368,0.02922077922077922,11.0,0.011904761904761904,294.27722528763115,1769482.9792311788,1807379.8620246053,4848.452049497465,4952.29097940296,103.83892990549565,37896.882793426514,0.0,0.0,0.0,1.0214169241740276,0.0,3666941.025344789,3715862.9097661376,10047.560749888678,10181.608612214557,134.04786232587804,48921.88442134857,446.8856201171875,212.73038208007813,0.0,1908483.0477415323,1.0133413338483535,21273.038208007812,net_importer,-0.3395293951034546,-0.7499756732583046,-0.8934842944145203,-74.99756732583046,446.8856201171875,212.73038208007813,0.0,21273.038208007812,1897458.0461136103,1908483.0477415323,11025.001627922058,1.0058104060063429,61,3.523909388299566,3.2972251253545197,2.8178969987794784,329.722512535452,0.27713228366337717,0.23227706539808424,0.2058125586481765,23.227706539808423,0.0034299478880263916,4863.825289522018,1775093.571288473,9424.330475569273,3439487.9431463024,0.4839076046695805,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
8,1.0,0.06,0.0,6.0,0.125,0.005,-0.125,0.5,Building_2,1,100,3.978624801028147e-05,2634.4000485390425,2379.2557721682824,10.273884878498617,5013.655820707325,18848.935704655658,20217.868736670818,1368.9330320151603,11.979840278625488,2.932889565974474,0.0,1.0726265426051105,293.2889565974474,0.0,0.0,-5731.572858604413,-6047.157806237152,-315.5849476327385,6.040714740753174,1.663558659479022,0.0,1.0550607931571476,166.3558659479022,,16.95028519630432,542.0,4.0,0.5281706771389741,0.007380073800738007,1.0,0.0018450184501845018,0.0,1956972.083899498,1958444.1171892583,5362.179474093841,5366.212902448019,4.03342835417838,1472.0332897603512,0.0,0.0,0.0,1.0007521994319035,0.0,24637.26389691187,26381.391753598582,67.50705942754709,72.28603745705743,4.77897802951034,1744.1278566867113,15.16435432434082,3.7125183583796026,0.0,-1932062.7254356598,1.0707922707645035,371.25183583796024,net_exporter,-0.3395293951034546,-0.6653569984436035,-0.8612589240074158,-66.53569984436035,15.16435432434082,3.7125183583796026,0.0,371.25183583796024,-1932334.820002586,-1932062.7254356598,272.09456692636013,0.9998591887057513,75,3.6170132572464184,3.375704420055083,2.801930172355143,337.5704420055083,0.22474945737765387,0.19192172706258506,0.16282255856845623,19.192172706258507,0.10167433869425414,5360.461804790546,1956345.2061733496,5410.909603423045,1974756.550682602,0.009323348998583248,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
10,1.0,0.23,0.0,23.0,0.1,0.006999999999999999,-0.1,0.7,Building_3,2,100,4.6174513639001356e-05,28529.47381591797,25678.066274794925,11.470067729731886,54207.54009071289,338261.5094075772,351323.43434625864,13061.924938681419,77.5547866821289,29.009823570251466,0.0,1.038614872148941,2900.9823570251465,0.0,0.0,225807.71119816208,227335.08995670435,1527.3787585422688,64.98168182373047,15.59159610748291,-121.62008666992188,1.0067640681996102,1559.159610748291,-0.6764068199610274,660.0751714110374,2505.0,59.0,0.4797777206462493,0.023552894211576848,10.0,0.003992015968063872,270.3300165235996,1244207.18275702,1257900.5151621103,3409.175977413915,3446.696239740912,37.52026232699714,13693.332405090332,381.63739013671875,11.449121704101563,0.0,1.0110056689873366,1144.9121704101562,438871.43124897033,455805.91651088744,1202.5247573895751,1248.92590435681,46.40114696723493,16934.485261917114,98.17061614990234,36.72129463195801,0.0,-802094.5986512229,1.0385864379773453,3672.129463195801,net_exporter,-0.36951881647109985,-0.7381783145666122,-0.9630754590034485,-73.81783145666122,98.17061614990234,25.272172927856445,-381.63739013671875,2527.2172927856445,-805335.7515080497,-802094.5986512229,3241.152856826782,0.9959754017491991,89,4.4598458650435315,3.5442541770351887,3.1959209938284725,354.42541770351886,0.3119705869593536,0.1838948350315205,0.14368497993311155,18.38948350315205,0.020130588238077604,3390.394452981633,1237352.708902755,4022.2526369037882,1467954.6186100116,0.15709062581621952,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
8,1.0,0.08,0.0,8.0,0.125,0.0075,-0.125,0.75,Building_4,3,100,0.0001451846112135801,10618.629791553132,8961.53838471893,21.56406186814104,19580.168176272062,440526.69851270487,445357.7195410449,4831.021028340037,28.97085189819336,12.633738994598389,0.0,1.0109664659251083,1263.3738994598389,0.0,0.0,302710.2037361665,303499.68439974694,789.4806635804125,19.09270477294922,7.781404228210449,0.0,1.0026080411358333,778.1404228210449,-0.26080411358333366,152.44102025032043,1426.0,21.0,0.5162236489252642,0.014726507713884993,10.0,0.0070126227208976155,56.462382316589355,101979.68295401335,106457.64665728807,279.42828986143627,291.69808423049597,12.269794369059648,4477.963703274727,0.0,0.0,0.0,1.0439103512931494,0.0,582690.579575751,588921.6133706309,1596.5948064639826,1613.668080933342,17.07327446935928,6231.033794879913,36.67196273803711,15.992074356079101,0.0,482463.9667133428,1.0106935550587013,1599.2074356079102,net_importer,-0.3395306468009949,-0.7269412994384765,-0.9179728031158447,-72.69412994384766,36.67196273803711,15.992074356079101,0.0,1599.2074356079102,480710.89662173763,482463.9667133428,1753.0700916051865,1.0036468282785456,75,3.962347301808778,3.37551731673301,3.1305855983802453,337.551731673301,0.3042847868055105,0.19618457988322446,0.16876656399705472,19.618457988322447,0.02415572503738093,282.8574285206128,103231.17568383532,1690.947699404299,617125.4541284273,0.8327225445114239,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
5,1.0,0.03,0.0,3.0,0.2,-0.002,-0.2,-0.2,Building_5,4,100,8.699514411323746e-05,3749.8407365592393,3324.132701573395,15.115327859257766,7073.973438132634,280640.4796641094,282114.8614779229,1474.3818138134666,42.838016510009766,16.54869713306427,0.0,1.0052536320333336,1654.869713306427,0.0,0.0,190533.72397342155,190013.7517480118,-519.9722254097578,25.082279205322266,10.301566898822784,0.0,0.9972709701224215,1030.1566898822784,0.2729029877578476,254.56127274036407,746.0,33.0,0.48456334715089944,0.04423592493297587,9.0,0.012064343163538873,81.60367488861084,97294.31563453376,98580.12050251663,266.59020153314424,270.11335678278334,3.523155249639085,1285.8048679828644,0.0,0.0,0.0,1.0132156216896857,0.0,365050.3218280226,366934.7923528105,1000.252052046186,1005.4155744340053,5.163522387819348,1884.4705247879028,54.225337982177734,20.947717571258544,0.0,268354.6718502939,1.0051622212393931,2094.7717571258545,net_importer,-0.3396681547164917,-0.7523742473125458,-0.9060783386230469,-75.23742473125458,54.225337982177734,20.947717571258544,0.0,2094.7717571258545,267756.00619348884,268354.6718502939,598.6656568050385,1.0022358626621148,54,3.9231723646968324,3.5336767825072206,3.1073557608359703,353.36767825072207,0.36341140288532825,0.297497199794539,0.24641009446298867,29.749719979453896,0.016966791354711557,267.7820581402515,97729.29363543594,733.1778193012495,267579.35496915184,0.6347651946216002,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
34,1.0,0.48,0.0,48.0,0.029411764705882353,0.009411764705882352,-0.029411764705882353,0.9411764705882353,Building_6,5,100,7.745091108674726e-05,41674.21474456787,37351.7409546245,15.550168378432186,79025.95569919237,2853809.33948926,2869913.5676074624,16104.228118202183,286.6831970214844,140.07144897460938,0.0,1.0056430637798264,14007.144897460938,0.0,0.0,1961977.8890346198,1966479.1283379674,4501.239303347655,232.26283264160156,89.22708465576171,0.0,1.0022942354898619,8922.708465576172,-0.22942354898619496,1406.0533001422882,7949.0,164.0,0.5181667243254676,0.020631525978110455,41.0,0.005157881494527614,293.98155719041824,1416867.8530703187,1432304.6984148622,3882.2729162789874,3924.5704717384056,42.297555459418085,15436.845344543457,0.0,0.0,0.0,1.0108950494649815,0.0,3756983.814991832,3777855.2071727514,10294.281488732044,10351.469913477114,57.18842474507039,20871.392180919647,362.8901062011719,177.30562561035157,0.0,2345550.5087578893,1.0055553585558805,17730.562561035156,net_importer,-0.41452938318252563,-0.7525732403993607,-0.9508547186851501,-75.25732403993607,362.8901062011719,177.30562561035157,0.0,17730.562561035156,2340115.961921513,2345550.5087578893,5434.54683637619,1.0023223408261845,257,6.835906624360853,3.6091595387256565,3.137950475823125,360.91595387256564,0.23814542508469178,0.07019246119952116,0.05048854147585539,7.019246119952116,0.027526222189304037,3893.5635594747305,1420988.4673932984,13459.757425435582,4912250.637057927,0.7107255772591512,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
44,1.0,0.54,0.0,54.0,0.022727272727272728,0.01,-0.022727272727272728,1.0,Building_7,6,100,4.9372197595075e-05,11851.74667236302,10565.482462381984,11.390868462776933,22417.229134745005,49851.68929576071,58415.530713140965,8563.841417380252,14.741578102111816,4.6600450944900516,0.0,1.17178638353803,466.0045094490051,0.0,0.0,21210.793816463905,23399.520642754585,2188.72682629068,12.35168743133545,3.0805454516410826,0.0,1.1031892933960719,308.0545451641083,-10.318929339607182,2126.3184623867273,7786.0,473.0,0.4957498671362081,0.06075006421782687,149.0,0.01913691240688415,385.2483840584755,1932162.6907601357,1940231.1654338837,5294.200773860402,5316.3087076622005,22.107933801798424,8068.474673748016,0.0,0.0,0.0,1.0041758774829534,0.0,65766.82339211926,76862.63258301839,180.20364897943398,210.60659687092607,30.40294789149209,11095.809190899134,18.66022491455078,5.898791046142578,0.0,-1863368.5328508653,1.1687143854393418,589.8791046142578,net_exporter,-0.3395293951034546,-0.6795626452565193,-0.8788882493972778,-67.95626452565193,18.66022491455078,5.898791046142578,0.0,589.8791046142578,-1866395.8673680164,-1863368.5328508653,3027.3345171511173,0.9983779783431367,327,3.6040385124272563,3.3471355720090212,2.8140991812721077,334.71355720090213,0.052089252751885036,0.04510862155786405,0.03939692808145827,4.510862155786405,0.4974837483738459,5289.530731937023,1930458.3200431825,5462.3447444872845,1993528.2340401718,0.03163733170167804,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
19,1.0,0.24,0.0,24.0,0.05263157894736842,0.004210526315789474,-0.05263157894736842,0.42105263157894735,Building_8,7,100,3.7611139976376555e-05,6371.851001799107,5307.336439358012,9.716462097468485,11679.187441157119,34984.99707006994,38383.92424414214,3398.927174072196,102.85565185546875,8.256952376365662,0.0,1.09715385047095,825.6952376365662,0.0,0.0,-24358.922872508116,-24950.318901129634,-591.3960286215188,59.56864547729492,5.188902177810669,0.0,1.0242784145964425,518.8902177810669,,1446.981806665659,3726.0,210.0,0.49698946315187986,0.05636070853462158,57.0,0.015297906602254429,594.4339935164899,4944874.389849186,4947343.228744984,13549.147774446908,13555.912488854849,6.764714407939891,2468.8388957977295,0.0,0.0,0.0,1.000499272317385,0.0,46165.249231616035,50551.15071914531,126.49457490110571,138.51211522542386,12.01754032431815,4385.901487529278,130.197021484375,10.451838068962097,0.0,-4896792.078025838,1.0950043931426587,1045.1838068962097,net_exporter,-0.3395293951034546,-0.6852996018528938,-0.8702879548072815,-68.52996018528938,130.197021484375,10.451838068962097,0.0,1045.1838068962097,-4898709.14061757,-4896792.078025838,1917.0625917315483,0.9996086596414071,152,3.7391496967525932,3.39788311315046,2.8609477493371465,339.788311315046,0.11515186207909738,0.09818041954742322,0.0859247094681186,9.818041954742322,0.2693309756497718,13542.778517564464,4942549.876472797,13651.89850035546,4982374.123525562,0.007993026229147283,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
12,1.0,0.17,0.0,17.0,0.08333333333333333,0.014166666666666662,0.0,1.4166666666666663,Building_9,8,100,4.4612968738823696e-05,1590.2749729156494,1439.2875332006854,10.976675746798314,3029.5625061163346,20956.655157125417,21782.64402115345,825.9888640280333,4.056704998016357,0.978888030052185,0.0,1.0394141554477596,97.8888030052185,0.0,0.0,4718.663059981767,4445.755144510879,-272.90791547088793,2.349432945251465,0.606496422290802,0.0,0.9421641443769578,60.6496422290802,5.783585562304219,238.81814788281918,1847.0,39.0,0.5133024589197412,0.021115322144017325,16.0,0.008662696264212236,47.98630881309509,1078100.3722413778,1078815.7209056616,2954.0368687970167,2955.9969519049982,1.9600831079815115,715.3486642837524,0.0,0.0,0.0,1.0006635269615913,0.0,27230.754670500755,28287.922610402107,74.61332481927369,77.51000601092026,2.896681191646586,1057.167939901352,5.135069847106934,1.239098734855652,0.0,-1050527.7982952595,1.0388225722236992,123.90987348556519,net_exporter,-0.3001854717731476,-0.6488853326439857,-0.8533619046211243,-64.88853326439857,5.135069847106934,1.239098734855652,0.0,123.90987348556519,-1050869.617570877,-1050527.7982952595,341.8192756175995,0.9996747272260019,103,4.57828839039352,3.6061447068126635,3.1865560731380302,360.61447068126637,0.27410442638650256,0.16220546354706628,0.1282020739086394,16.220546354706627,0.11586323283680425,2952.8506624354113,1077667.4563446569,2999.344794388089,1094635.8772518863,0.015501429525431881,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
8,1.0,0.08,0.0,8.0,0.125,0.0075,-0.125,0.75,Building_10,9,100,5.666493842578151e-05,32125.504287838936,28474.131242618256,12.877100622706585,60599.63553045719,400674.47780968476,418222.35958862305,17547.88177893829,40.803165435791016,13.90519296646118,0.0,1.0437958561145821,1390.5192966461182,0.0,0.0,290559.9399855051,294528.1543582308,3968.21437272575,22.726659774780273,8.473846745491027,0.0,1.0136571282776412,847.3846745491028,-1.3657128277641126,570.2541084438562,1298.0,26.0,0.508340686718614,0.020030816640986132,7.0,0.00539291217257319,509.1236396357417,2958450.058275938,2977379.5908019543,8106.267998472716,8158.135652385764,51.86765391304826,18929.532526016235,0.0,0.0,0.0,1.0063984627602764,0.0,534120.7081766129,556762.7438287735,1463.511473483127,1525.551530070849,62.04005658772183,22642.035652160645,51.649574279785156,17.60150951385498,0.0,-2420616.846973181,1.0423912334900032,1760.150951385498,net_exporter,-0.3395293951034546,-0.7185043159127236,-0.8931363224983215,-71.85043159127235,51.649574279785156,17.60150951385498,0.0,1760.150951385498,-2424329.350099325,-2420616.846973181,3712.503126144409,0.998468647370048,75,3.5733080197369023,3.3426866351658946,2.863533746140884,334.26866351658947,0.22076924391783392,0.1912837608373509,0.17197124459422553,19.12837608373509,0.04262018389711091,8098.776447900905,2955715.9544651676,9620.309019882927,3511011.946048106,0.15815838855460565,-0.34339913725852966,-0.7073660162091255,-0.8780630826950073,-70.73660162091255
