building_id,building_name,year,mes,E_medido_kWh,E_punta_medido_kWh,E_fuera_punta_medido_kWh,E_punta_raw_kWh,E_fuera_punta_raw_kWh,E_split_raw_total_kWh,E_total_activa_reportada_kWh,E_punta_cal_kWh,E_fuera_punta_cal_kWh,E_total_syn,E_gest_kWh,E_ns_orig,scale_factor,E_non_shiftable_cal_kWh,E_cooling_elec_cal_kWh,E_dhw_elec_cal_kWh,E_controlled_model_kWh,E_controlled_used_kWh,controlled_energy_scale_min,E_non_shiftable_residual_kWh,E_cal_tot,delta_%,reported_total_delta_kWh,reported_total_delta_%,factor_carga,energia_reactiva_kvarh,total_facturado,facturado_por_kWh_activo,tariff_peak_to_offpeak_ratio,tariff_peak_price,tariff_offpeak_price,tariff_cost_reconstructed,tariff_cost_delta,tariff_cost_delta_%,active_energy_source,measurement_quality_flag,tarifa,source_file,record_type,forecast_method,forecast_scale_factor,forecast_reference_months,large_system_class,controlled_cooling_proxy,critical_load_proxy,status
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2024,9,9296.800000000,3038.800000000,6258.000000000,3038.800000000,6258.000000000,9296.800000000,4291.600000000,3038.800000000,6258.000000000,41975.561309000,32089.545023000,9886.016286000,0.221481255,1565.552053000,7731.247947000,0.000000000,32089.545023000,7731.247947000,0.204400943,1565.552053000,9296.800000000,0.000000000,-5005.200000000,-53.837879701,0.305397000,383.600000000,4958.000000000,0.533301781,1.461538462,0.677267865,0.463393802,4958.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2024,10,7811.600000000,2824.000000000,4987.600000000,2824.000000000,4987.600000000,7811.600000000,2842.800000000,2824.000000000,4987.600000000,45136.609615000,34460.996195000,10675.613420000,0.173065724,1245.417784000,6566.182216000,0.000000000,34460.996195000,6566.182216000,0.151679862,1245.417784000,7811.600000000,0.000000000,-4968.800000000,-63.607967638,0.261054000,638.400000000,4755.000000000,0.608710123,1.461538462,0.762438521,0.521668461,4755.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2024,11,8057.200000000,2606.400000000,5450.800000000,2606.400000000,5450.800000000,8057.200000000,3699.600000000,2606.400000000,5450.800000000,41026.972851000,31164.854090000,9862.118761000,0.196387875,1167.011082000,6890.188918000,0.000000000,31164.854090000,6890.188918000,0.183371394,1167.011082000,8057.200000000,0.000000000,-4357.600000000,-54.083304374,0.361452000,324.400000000,5277.000000000,0.654942164,1.461538462,0.832873685,0.569860943,5277.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2024,12,8731.200000000,2979.600000000,5751.600000000,2979.600000000,5751.600000000,8731.200000000,9052.000000000,2979.600000000,5751.600000000,42169.202031000,31878.121839000,10291.080192000,0.207051582,1501.341335000,7229.858665000,0.000000000,31878.121839000,7229.858665000,0.189198220,1501.341335000,8731.200000000,-0.000000000,320.800000000,3.674179952,0.289005000,1362.000000000,10127.000000000,1.159863478,1.461538462,1.464517533,1.002038312,10127.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,1,8912.000000000,3264.000000000,5648.000000000,3264.000000000,5648.000000000,8912.000000000,9206.400000000,3264.000000000,5648.000000000,43612.630654000,32941.604197000,10671.026457000,0.204344472,1748.068320000,7163.931680000,0.000000000,32941.604197000,7163.931680000,0.179725668,1748.068320000,8912.000000000,0.000000000,294.400000000,3.303411131,0.305172000,2033.200000000,7767.500000000,0.871577648,1.461538462,1.089652245,0.745551536,7767.500000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,2,8221.600000000,3107.200000000,5114.400000000,3107.200000000,5114.400000000,8221.600000000,9296.800000000,3107.200000000,5114.400000000,37779.015422000,28428.497707000,9350.517715000,0.217623459,1788.041691000,6433.558309000,0.000000000,28428.497707000,6433.558309000,0.188658230,1788.041691000,8221.600000000,0.000000000,1075.200000000,13.077746424,0.262865000,1405.600000000,7811.500000000,0.950119198,1.461538462,1.182391415,0.809004652,7811.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,3,7866.400000000,2976.800000000,4889.600000000,2976.800000000,4889.600000000,7866.400000000,7811.600000000,2976.800000000,4889.600000000,40160.130711000,30236.949467000,9923.181244000,0.195875856,1577.179971000,6289.220029000,0.000000000,30236.949467000,6289.220029000,0.169558003,1577.179971000,7866.400000000,-0.000000000,-54.800000000,-0.696633784,0.251740000,1542.000000000,7263.500000000,0.923357571,1.461538462,1.148867004,0.786066898,7263.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,4,8248.400000000,3244.000000000,5004.400000000,3244.000000000,5004.400000000,8248.400000000,8057.200000000,3244.000000000,5004.400000000,41370.591130000,31131.989789000,10238.601341000,0.199378345,1794.004244000,6454.395756000,0.000000000,31131.989789000,6454.395756000,0.168600533,1794.004244000,8248.400000000,0.000000000,-191.200000000,-2.318025314,0.273024000,2090.000000000,7048.500000000,0.854529363,1.461538462,1.057053575,0.723247183,7048.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,5,7803.200000000,2831.600000000,4971.600000000,2831.600000000,4971.600000000,7803.200000000,8731.200000000,2831.600000000,4971.600000000,41509.176195000,31205.183146000,10303.993049000,0.187987349,1375.074806000,6428.125194000,0.000000000,31205.183146000,6428.125194000,0.167120144,1375.074806000,7803.200000000,0.000000000,928.000000000,11.892556900,0.252746000,1760.400000000,7399.000000000,0.948200738,1.461538462,1.187026729,0.812176183,7399.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,6,8248.000000000,3409.600000000,4838.400000000,3409.600000000,4838.400000000,8248.000000000,8912.000000000,3409.600000000,4838.400000000,38906.588439000,29038.301954000,9868.286485000,0.211994943,2057.400208000,6190.599792000,0.000000000,29038.301954000,6190.599792000,0.174759162,2057.400208000,8248.000000000,0.000000000,664.000000000,8.050436469,0.230216000,1776.800000000,14612.000000000,1.771580989,1.461538462,2.174377514,1.487731983,14612.000000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,7,9087.200000000,3242.800000000,5844.400000000,3242.800000000,5844.400000000,9087.200000000,8221.600000000,3242.800000000,5844.400000000,42379.325403000,31707.426805000,10671.898598000,0.214425310,1811.305596000,7275.894404000,0.000000000,31707.426805000,7275.894404000,0.193037820,1811.305596000,9087.200000000,-0.000000000,-865.600000000,-9.525486398,0.300789000,2340.000000000,7079.500000000,0.779062858,1.461538462,0.977615444,0.668894778,7079.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,8,8406.000000000,2952.000000000,5454.000000000,2952.000000000,5454.000000000,8406.000000000,7866.400000000,2952.000000000,5454.000000000,40341.302238000,30411.336013000,9929.966225000,0.208372054,1561.002044000,6844.997956000,0.000000000,30411.336013000,6844.997956000,0.187937163,1561.002044000,8406.000000000,0.000000000,-539.600000000,-6.419224364,0.303089000,2153.200000000,7087.000000000,0.843088270,1.461538462,1.060343334,0.725498071,7087.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,9,6418.800000000,2247.200000000,4171.600000000,2247.200000000,4171.600000000,6418.800000000,8248.400000000,2247.200000000,4171.600000000,41699.027908000,31462.225397000,10236.802511000,0.153931646,792.975798000,5625.824202000,0.000000000,31462.225397000,5625.824202000,0.139016257,792.975798000,6418.800000000,-0.000000000,1829.600000000,28.503770175,0.247638000,856.000000000,7130.500000000,1.110877423,1.461538462,1.397739137,0.956347831,7130.500000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,10,5272.400000000,1774.400000000,3498.000000000,1774.400000000,3498.000000000,5272.400000000,7803.200000000,1774.400000000,3498.000000000,43896.367146000,33229.111772000,10667.255374000,0.120110167,246.132829000,5026.267171000,0.000000000,33229.111772000,5026.267171000,0.110344063,246.132829000,5272.400000000,0.000000000,2530.800000000,48.000910401,0.274056000,230.800000000,14066.500000000,2.667950080,1.461538462,3.375067561,2.309256752,14066.500000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,11,4098.800000000,1274.400000000,2824.400000000,1274.400000000,2824.400000000,4098.800000000,8248.000000000,1274.400000000,2824.400000000,38708.088082000,29197.334497000,9510.753585000,0.105890014,0.000000000,4098.800000000,0.000000000,29197.334497000,4098.800000000,0.101452568,0.000000000,4098.800000000,0.000000000,4149.200000000,101.229628184,0.416138000,0.000000000,7679.500000000,1.873597150,1.461538462,2.394692011,1.638473481,7679.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
2,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,2025,12,4018.000000000,1073.200000000,2944.800000000,1073.200000000,2944.800000000,4018.000000000,9087.200000000,1073.200000000,2944.800000000,44022.479290000,33345.134654000,10677.344636000,0.091271552,0.000000000,4018.000000000,0.000000000,33345.134654000,4018.000000000,0.092557629,0.000000000,4018.000000000,0.000000000,5069.200000000,126.162269786,0.542855000,0.000000000,15976.000000000,3.976107516,1.461538462,5.173469318,3.539742165,15976.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,BT3,B_02.csv,measured,,,,none,0.000000000,0.000000000,ok
3,AEROPUERTO INTERNACIONAL,2023,1,89272.638000000,20009.070900000,69263.567100000,20009.070900000,69263.567100000,89272.638000000,89272.640000000,20009.070900000,69263.567100000,486050.045041000,311731.353092000,174318.691949000,0.183669642,0.000000000,89272.638000000,0.000000000,311731.353092000,89272.638000000,0.280924295,0.000000000,89272.638000000,0.000000000,0.002000000,0.000002240,0.655715000,41568.140300000,49441.500000000,0.553825910,1.461538462,0.733554146,0.501905468,49441.500000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT4,B_03.csv,measured,,,,controlled_cooling,48.000000000,0.000000000,ok
3,AEROPUERTO INTERNACIONAL,2023,2,82454.463100000,18295.436300000,64159.026800000,18295.436300000,64159.026800000,82454.463100000,82454.470000000,18295.436300000,64159.026800000,448969.557155000,291489.872220000,157479.684935000,0.183652682,0.000000000,82454.463100000,0.000000000,291489.872220000,82454.463100000,0.278713406,0.000000000,82454.463100000,0.000000000,0.006900000,0.000008368,0.557399000,39340.869800000,46229.500000000,0.560667043,1.461538462,0.743314625,0.508583691,46229.500000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT4,B_03.csv,measured,,,,controlled_cooling,48.000000000,0.000000000,ok
