action_dim,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent,agent_index,agent_steps,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_ratio_to_baseline,carbon_emissions_total,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_ratio_to_baseline,electricity_cost_total,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_max,grid_export_mean,grid_export_min,grid_export_ratio_to_baseline,grid_export_total,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_max,grid_import_mean,grid_import_min,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_import_total,grid_role_control,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
6,2.23606797749979,1.9830818138856814,0.07548170494768147,8695.813753888713,0.16666666666666666,0.01593077342503455,-0.09573887288570404,69.85644146877651,Building_1,0,4385,1.0767238735323404e-06,3607.206620061799,0.22671499664284056,0.26733610012290215,3607.433335058442,2827494.158852375,2827907.890990913,413.7321385378018,353.0397033691406,0.38020874162628276,0.0,1.000146324666045,1667.21533203125,0.0,0.0,2289088.6310442705,2288328.713825729,-759.9172185412608,354.9662780761719,0.3072108791790639,0.0,0.9996680263017188,1347.1197052001953,0.033197369828121964,0.0,924.0,0.0,0.6139183766214127,0.0,0.0,0.0,3201.6887925202027,1769549.5643832088,1769549.5834181905,4848.634495398677,4848.634547555266,5.215658881863254e-05,0.019034981727600098,0.0,0.0,0.0,1.0000000107569644,0.0,3668559.418107122,3668964.8539924026,10051.995208878974,10053.106118942535,1.110910063560783,405.4358852803707,446.88568115234375,0.4812768777392745,0.0,1899415.270574212,1.0001105163741602,2110.3991088867188,net_importer,0.06849300116300583,-0.6037873527158932,-0.9803013205528259,-2647.607541659192,446.88568115234375,0.4812768777392745,0.0,2110.3991088867188,1899009.8537239134,1899415.270574212,405.4168502986431,1.0002134885448348,61,492.1391016288918,75.52748235176166,2.4316594037257775,331188.0101124749,11.31579668453378,1.8860006493739565,0.15418582799611613,8270.112847504799,0.023682757265433788,4848.634547555266,1769549.5834181905,9424.330475569273,3439487.9431463024,0.4855194689825023,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
8,2.449489742783178,2.100483893770767,0.04060951345802404,9210.621874184813,0.75,0.456738288992641,-0.06253642588853836,2002.7973972327309,Building_2,1,4385,1.0135843135443435e-06,129.90249228477478,0.0006519272321980907,0.26619496764755524,129.90314421200696,22996.78668508226,23110.881961941253,114.09527685899229,11.979837417602539,0.004823196077020573,0.0,1.0049613573592437,21.149714797735214,0.0,0.0,-2859.891488273762,-2912.9454104113915,-53.05392213762934,7.2488555908203125,0.003735025685828523,0.0,1.0185510262732564,16.378087632358074,,2449.403568945825,542.0,300.0,0.1744801693614413,0.5535055350553506,35.0,0.06457564575645756,0.0,1957185.6877907515,1954752.4143838882,5362.764757047384,5356.097493459678,-6.667263587706029,-2433.2734068632126,0.0,0.0,0.0,0.9987567488245789,0.0,30041.34405001765,30187.378946212586,82.31444881840663,82.71459010264894,0.40014128424231493,146.03489619493484,15.164350509643555,0.006105311243808664,0.0,-1924565.0354376757,1.0048611305789712,26.77178980410099,net_exporter,0.12422285228967667,-0.4676919543362348,-0.9172611236572266,-2050.8292197643896,15.164350509643555,0.006105311243808664,0.0,26.77178980410099,-1927144.3437407338,-1924565.0354376757,2579.3083030581474,0.9986615904971334,75,492.1599194523283,69.74991296484029,2.314141559565478,305853.3683508247,9.15944707288574,1.4094648522891364,0.125715293467809,6180.503377287863,0.2571753620529408,5356.097493459678,1954752.4143838882,5410.909603423045,1974756.550682602,0.010129925277016569,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
10,2.6457513110645907,2.468553983457677,0.15979562468362246,10824.609217461913,0.7,0.5760976769924514,-0.010604453831911087,2526.1883136118995,Building_3,2,4385,1.0292547015274385e-06,1260.4981082501108,0.3303183893876849,0.26678553250941567,1260.8284266394985,336291.30693739327,345260.023604542,8968.71666714875,77.55476379394531,0.06646060791363602,0.0,1.0266694870849529,291.42976570129395,0.0,0.0,269305.92592815147,277776.9515058205,8471.025577669032,77.97798919677734,0.0556401277757425,0.0,1.031455028508838,243.98196029663086,-3.1455028508838048,14773.875574426726,2505.0,1544.0,0.21109903017687115,0.6163672654690618,32.0,0.01277445109780439,2327.173772917129,1245031.6520090103,1243259.0864940286,3411.43505516797,3406.5781568508605,-4.856898317109478,-1772.5655149817467,0.0,0.0,0.0,0.998576288793846,0.0,436313.90475171804,448248.2026948333,1195.517035511044,1228.2174751314076,32.700439620363696,11934.297943115234,98.17058563232422,0.0841273500275041,0.0,-795010.8837991953,1.027352550109322,368.89842987060547,net_exporter,0.13484406471252441,-0.5988751001151301,-1.0305038690567017,-2626.0673140048457,98.17058563232422,0.0841273500275041,0.0,368.89842987060547,-808717.7472572923,-795010.8837991953,13706.863458096981,0.9830511157884406,89,494.8597835671397,227.25077427854515,2.4466488193715175,996494.6452114205,7.965478432972146,3.6843647242019957,0.11286409920000512,16155.939315625752,0.1726404013971047,3406.5781568508605,1243259.0864940286,4022.2526369037882,1467954.6186100116,0.15306708345571646,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
8,2.449489742783178,2.266190479774325,0.09921932161362956,9937.245253810415,0.5,0.3200686619555187,-0.0014539789408445358,1403.5010826749494,Building_4,3,4385,1.7244682844457883e-06,239.55409444238467,0.0,0.2638260952008642,239.55409444238467,440388.76232138096,441007.76467476785,619.0023533868953,28.97085189819336,0.02919945406940943,0.0,1.001405581627751,128.03960609436035,0.0,0.0,363146.50348080276,363485.10025638726,338.59677558450494,22.911252975463867,0.023017086868547115,0.0,1.0009323971794828,100.9299259185791,-0.09323971794826999,3328.624690199271,1426.0,972.0,0.18650233751051684,0.6816269284712483,47.0,0.03295932678821879,1669.818962175399,102046.28449328244,100971.46009813249,279.61078066432,276.6657200999178,-2.9450605644021817,-1074.8243951499462,0.0,0.0,0.0,0.9894672853550028,0.0,582507.4266688451,583330.955786474,1596.0929603895745,1598.349462138986,2.2565017494113904,823.529117628932,36.67196273803711,0.03696133342816865,0.0,482359.49568834156,1.0014137658679108,162.07544708251953,net_importer,0.13063618540763855,-0.6004351345334245,-1.027419090270996,-2632.9080649290663,36.67196273803711,0.03696133342816865,0.0,162.07544708251953,480461.1421755627,482359.49568834156,1898.3535127788782,1.0039511072720324,75,495.021201617,105.05018610663741,2.2817271247923694,460645.06607760506,9.286962704565854,2.0645397189227315,0.11905034421346126,9053.006667476178,0.07934511209524744,276.6657200999178,100971.46009813249,1690.947699404299,617125.4541284273,0.8363842239488638,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
5,2.0,1.8135432098112443,0.08070436664498302,7952.386975022306,0.4,0.10686626493748161,-0.2,468.60857175085687,Building_5,4,4385,9.184009032669837e-06,976.815966139844,844.4935324788174,3.891686962860388,1821.3094986186616,290868.77599916526,290558.4969230129,-310.2790761523647,42.838016510009766,0.04013513545489773,0.0,0.9989332678453143,175.99256896972656,0.0,0.0,233467.8879194718,233213.453816732,-254.43410273978952,30.09873390197754,0.031508044913801936,0.0,0.998910196579893,138.16277694702148,0.10898034201069631,1120.1211027093232,746.0,256.0,0.4152547497167393,0.34316353887399464,4.0,0.005361930294906166,1813.6751131638885,97699.09086547792,97875.088554129,267.69930137817903,268.1815418768234,0.48224049864437013,175.9976886510849,0.0,0.0,0.0,1.0018014260633543,0.0,377884.54492934374,377499.3105943799,1035.4183215326236,1034.3627645010981,-1.0555570315255336,-385.2343349638395,54.225337982177734,0.050803968544832795,0.0,279624.2220402509,0.9989805501703282,222.7754020690918,net_importer,0.07103291153907776,-0.6058465055455445,-0.9919586777687073,-2656.636926817213,54.225337982177734,0.050803968544832795,0.0,222.7754020690918,280185.4540638658,279624.2220402509,-561.2320236149244,0.9979969266231536,54,494.8485739916305,227.25505015834446,2.3946754642709958,996513.3949443405,12.605223481200243,5.89004782520296,0.17973292868976531,25827.85971351498,0.418276393426562,268.1815418768234,97875.088554129,733.1778193012495,267579.35496915184,0.6342203285249244,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
34,4.291810004258415,3.8446254693107154,0.33330233704263157,16858.682682927487,0.3846684904659496,0.27549056434213415,0.020845041336382136,1208.0261246402583,Building_6,5,4385,7.144626582826694e-07,0.0,724.1849975585938,0.14249999951959735,724.1849975585938,2853217.899260755,2861101.401782751,7883.502521995921,286.6831970214844,0.31752386147511047,0.0,1.0027630215428125,1392.3421325683594,0.0,0.0,2353893.0466826973,2360857.6628169017,6964.616134204436,278.71539306640625,0.2540497765709628,0.0,1.0029587649039617,1114.0082702636719,-0.29587649039617814,25774.074943335727,7949.0,2913.0,0.35035999864840595,0.3664611900868034,135.0,0.016983268335639703,3727.186319041066,1417571.8529945612,1407179.555866778,3884.2019033987294,3855.726605868555,-28.475297530174583,-10392.297127783298,0.0,0.0,0.0,0.9926689450655852,0.0,3756191.814938545,3767122.2227460146,10292.1113778428,10322.061119523274,29.94974168047321,10930.407807469368,362.8901062011719,0.40192892668320623,0.0,2359942.6668792367,1.0029099706154512,1762.4583435058594,net_importer,0.11965945363044739,-0.63599197057053,-0.9983075857162476,-2788.824790951774,362.8901062011719,0.40192892668320623,0.0,1762.4583435058594,2338619.961943984,2359942.6668792367,21322.704935252666,1.0091176442869016,257,495.0377912719657,105.04419006524988,2.271907058139653,460618.7734361207,2.9077461195679812,0.6487998284755754,0.03526731511721244,2844.987247865398,0.1041500969851196,3854.083515101201,1406579.8961988091,13459.757425435582,4912250.637057927,0.7136587686329365,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
44,4.854941911158112,4.551892526905263,0.37217781274464484,19960.04873047958,0.49443837864832446,0.43281355443190656,0.01644379556687041,1897.8874361839103,Building_7,6,4385,5.718146911057027e-07,0.0,277.6279525756836,0.14107111411366036,277.6279525756836,49563.578481349774,66492.3266867213,16928.74820537152,14.741578102111816,0.010078982371696724,0.0,1.3415562137375052,44.19633769989014,0.0,0.0,25169.402182924045,42661.05297925719,17491.650796333146,14.822025299072266,0.008887130558966503,0.0,1.6949569429265268,38.970067501068115,-69.49569429265269,26515.341810489073,7786.0,3964.0,0.2650189630163921,0.5091189314153609,170.0,0.021834061135371178,1157.630087129306,1932541.9453356266,1930268.674104154,5295.239946118854,5289.011094702558,-6.22885141629636,-2273.271231472492,0.0,0.0,0.0,0.9988236885429788,0.0,65369.918235726655,88176.7317449525,179.11611344416482,241.6076677564631,62.49155431229824,22806.813509225845,18.66022491455078,0.012758205200682481,0.0,-1842091.9423592016,1.3488885120979275,55.944729804992676,net_exporter,0.11893100291490555,-0.5022703814528938,-1.0170257091522217,-2202.455622670939,18.66022491455078,0.012758205200682481,0.0,55.944729804992676,-1867172.0270999,-1842091.9423592016,25080.084740698338,0.986567876780131,327,492.2890508652177,84.2734551844992,2.252066408725989,369539.100984029,2.438695679559852,0.4480742919397086,0.028896103618722975,1964.8057701556222,0.12010543672381858,5288.250752598799,1929991.1809172034,5462.3447444872845,1993528.2340401718,0.0318716595220733,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
19,3.605551275463989,3.339151085277918,0.15885322081185616,14642.177508943669,0.4204096794128418,0.19256675946673502,-0.009967143402287834,844.405240261633,Building_8,7,4385,5.180825980298289e-07,0.0,169.09834671020508,0.14068082089035364,169.09834671020508,45322.869598419325,44795.177866249345,-527.6917321699802,15.2086820602417,0.011344243074632426,0.0,0.9883570538042811,49.744505882263184,0.0,0.0,-19194.639077034066,-20254.82513832181,-1060.1860612877426,15.291677474975586,0.009842290954415855,0.0,1.0552334460175514,43.158445835113525,,6007.451930848882,3726.0,1503.0,0.3655782176824275,0.4033816425120773,42.0,0.011272141706924315,6462.487257473171,4945256.695877552,4945195.407091141,13550.195307804686,13550.02737415086,-0.1679336538270179,-61.2887864112854,0.0,0.0,0.0,0.9999876065510487,0.0,59600.53962462023,58915.11816434935,163.30779209851417,161.42971069121867,-1.878081407295486,-685.4214602708817,19.251495361328125,0.014359800845486544,0.0,-4886280.288926791,0.9884997440528585,62.967726707458496,net_exporter,0.12662288546562195,-0.481698638598062,-1.0183486938476562,-2112.248530252502,19.251495361328125,0.014359800845486544,0.0,62.967726707458496,-4885656.156252932,-4886280.288926791,-624.1326738595963,1.0001277479736392,152,492.1697752547622,61.23606839675131,2.2802388046167286,268520.1599197545,4.905233798945893,0.6985909903942926,0.0632540318273729,3063.321492878973,0.2718175165224517,13549.564160661103,4945026.353467941,13651.89850035546,4982374.123525562,0.007495978650273044,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
12,2.449489742783178,2.3020934979268124,0.07397845352478992,10094.679988409072,0.3333333333333333,0.30141929222676334,0.0031529488041996956,1321.7235964143572,Building_9,8,4385,5.244037609692395e-07,0.0,38.87544536590576,0.14085306291994842,38.87544536590576,22173.423589645878,23096.015677332878,922.5920876870005,1.9360077381134033,0.002064915176400301,0.0,1.0416080125812333,9.05465304851532,0.0,0.0,6292.6784364722525,7004.787210463513,712.10877399126,1.9465727806091309,0.001672139542948289,0.0,1.1131646533634851,7.332331895828247,-11.316465336348514,6843.068856617436,1847.0,723.0,0.3145832978675307,0.3914455874390904,51.0,0.027612344342176503,0.0,1078202.0144656897,1072568.90410316,2954.3153724370995,2938.880431382103,-15.434941054996475,-5633.110362529755,0.0,0.0,0.0,0.9947754592488669,0.0,28765.03471505642,29936.119795680046,78.81731169783698,82.02613027700892,3.2088185791719424,1171.0850806236267,2.4506425857543945,0.00261381659295703,0.0,-1042632.7843074799,1.0407121038519258,11.461585760116577,net_exporter,0.1041908860206604,-0.46853205967637307,-0.9095568656921387,-2054.513081680896,2.4506425857543945,0.00261381659295703,0.0,11.461585760116577,-1049436.9797506332,-1042632.7843074799,6804.195443153381,0.9935163372604134,103,494.85418358848807,227.23699659450858,2.4262093427948117,996434.2300669202,6.8447924322220235,3.174402469656486,0.09092590936793471,13919.754829443691,1.3426661861984968,2938.7998728386847,1072539.5035914183,2999.344794388089,1094635.8772518863,0.02018604918737141,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
8,2.6457513110645907,2.4503863714525562,0.10680666235113291,10744.944238819458,0.375,0.07915826190156573,-0.125,347.10897843836574,Building_10,9,4385,5.815762564030512e-07,0.0,662.9605941772461,0.14087560437255547,662.9605941772461,400563.87021082314,402755.5885562897,2191.7183454665355,40.80316925048828,0.027604354066750887,0.0,1.0054715827074294,121.04509258270264,0.0,0.0,348583.95615802944,350531.951981421,1947.9958233915386,27.271991729736328,0.02218899047225204,0.0,1.0055883117652966,97.2987232208252,-0.5588311765296566,8640.17428066954,1298.0,634.0,0.35981700336401623,0.4884437596302003,13.0,0.010015408320493066,4723.398880369496,2958569.938713789,2958402.94037199,8106.596475525852,8106.138893586913,-0.4575819389394653,-166.99834179878235,0.0,0.0,0.0,0.9999435543707743,0.0,533974.18816185,537061.0047819614,1463.1100029551776,1471.5680003159123,8.457997360734693,3086.8166201114655,51.64957809448242,0.03494221895015634,0.0,-2421341.9355900288,1.0057808348952924,153.22163009643555,net_exporter,0.14751851558685303,-0.5723254305124906,-0.9657714366912842,-2509.6470127972716,51.64957809448242,0.03494221895015634,0.0,153.22163009643555,-2424595.750551939,-2421341.9355900288,3253.814961910248,0.9986579969212726,75,492.1669770722581,69.71157086585514,2.3387211207677807,305685.23824677477,9.350027636935314,1.4496480318260923,0.12408208990326294,6356.706619557414,0.024402396911870943,8104.353338423842,2957751.287135601,9620.309019882927,3511011.946048106,0.15757868882651888,0.10087762773036957,-0.5480387031732056,-0.9493398070335388,-2403.1497134145066
