action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.014096251161947137,0.1730498356697297,0.37829035150847984,0.008402755725092245,-0.6020935575627513,-8976.612849703059,14909,0
0.014469392415313875,0.17459252800321953,0.3796181992063401,0.007872464719841385,-0.617554623128139,-9207.121876217425,14909,1
0.0144016700491201,0.17492789590180427,0.3799054186730847,0.008340743667359813,-0.6246860022258391,-9313.443607185036,14909,2
0.014089248423580523,0.16862297940841103,0.37441857622698377,0.007839787956583202,-0.5876633750875836,-8761.473259180784,14909,3
0.014562662396320751,0.17774498624991616,0.3822979284706279,0.007291418591728191,-0.6189437237788021,-9227.831977818161,14909,4
