available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,output_profile,algorithm,scenario,seed,run_path
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,6695234.032209833,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE3,Costos energeticos,6695234.032209833,282636.7063789237,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,6977870.738588757,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,18345.201138604407,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE3,Costos energeticos,18345.201138604407,774.4355466484958,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,19119.636685252903,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE3,Costos energeticos,0.0,774.4355466484952,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,774.4355466484952,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE3,Costos energeticos,0.0,141705.57096278612,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,141705.57096278612,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
False,OE3,Costos energeticos,,,,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,,local_v4,HAPPO,E2,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E2_seed_0
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,0.0005261192698081518,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,5330227.473641165,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,4521860.718493441,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,187.5445098632187,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,9852088.192134606,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.1939995492525576,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,6966.686729470461,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,2542550.37764299,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,103933.3879561834,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,7892.0,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.34858830702018745,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.19888110478302504,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,2497.0,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.06292525578347866,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,47274.62796555887,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39642289.12152672,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,39642289.12152672,-332607.6849164441,True,grid_export_control,True,citylearn_v2.evaluate_v2,39309681.436610274,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,0.0,-166759.52144200986,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-166759.52144200986,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.008390223982697065,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9916097760173029,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,0.3867887080271437,False,grid_import,True,citylearn_v2.evaluate_v2,1.3867887080271437,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,12573542.40342331,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,12573542.40342331,532417.8291593976,False,grid_import_control,True,citylearn_v2.evaluate_v2,13105960.232582707,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,0.0,266938.3373391363,False,grid_import_delta,True,citylearn_v2.evaluate_v2,266938.3373391363,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-27068746.71810341,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,-27068746.71810341,865025.5140758455,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-26203721.204027563,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,0.0,433697.85878114804,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,433697.85878114804,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.07128564806642612,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9287143519335739,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,0.16572505921351466,False,peak_average,True,citylearn_v2.evaluate_v2,1.1657250592135147,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,110754.06200702809,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,40420617.87998162,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,136095.6394630498,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49669237.752368875,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1862041837343509,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,0.11941730438161446,False,ramping_average,True,citylearn_v2.evaluate_v2,1.1194173043816145,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.012532744666700735,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9874672553332993,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,1.0,0.39322078533106763,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.3932207853310676,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10495685.787414465,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,10495685.787414465,1482899.6338865757,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11978585.42130104,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28758.58647082397,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,28758.58647082397,4063.2025588854704,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,32821.78902970944,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,0.0,4063.2025588854685,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,4063.2025588854685,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE2,Emisiones de CO2,0.0,743481.4182227306,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,743481.4182227306,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,1.0,-0.07128564806642612,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9287143519335739,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,1.0,0.16572505921351466,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.1657250592135147,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,1.0,0.11941730438161446,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.1194173043816145,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,1.0,0.043624622804900204,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0436246228049002,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7149419.754495983,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,7149419.754495983,311890.7400637893,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7461310.494559772,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19589.687647894007,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,19589.687647894007,854.5927345051896,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,20444.280382399196,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,0.0,854.5927345051882,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,854.5927345051882,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,0.0,156372.66639914725,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,156372.66639914725,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE3,Costos energeticos,0.3791344496323413,0.008633502501190937,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.3877679521335322,local_v4,HAPPO,E3,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\happo\E3_seed_0
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,5.1152448057640876e-05,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,358996.0523502038,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,308518.80131375405,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,12.706823529733455,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,667514.8536639579,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.09799700471313148,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,3538.907283318001,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,1291553.7039409322,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,11323.290890360251,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1683.0,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.500084993256214,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.04241217680560456,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,531.0,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.01338138198679502,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3406.4530065609724,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39346283.74586487,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,39346283.74586487,-12912.537941396236,True,grid_export_control,True,citylearn_v2.evaluate_v2,39333371.20792347,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,0.0,-6473.9593982922215,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-6473.9593982922215,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.0003281768114314909,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9996718231885685,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,0.03713703432712645,False,grid_import,True,citylearn_v2.evaluate_v2,1.0371370343271265,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,13134040.687343597,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,13134040.687343597,45481.5615427047,False,grid_import_control,True,citylearn_v2.evaluate_v2,13179522.248886302,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,0.0,22803.091393399667,False,grid_import_delta,True,citylearn_v2.evaluate_v2,22803.091393399667,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-26212243.05852127,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,-26212243.05852127,58394.09948410466,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-26153848.959037166,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,0.0,29277.050791693757,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,29277.050791693757,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.014792147654558163,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9852078523454418,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,0.11661055762840355,False,peak_average,True,citylearn_v2.evaluate_v2,1.1166105576284036,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,110902.01560713729,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,40474614.77928814,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,135731.8379158463,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49536465.346037395,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.18293292634925845,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,0.019118789005612147,False,ramping_average,True,citylearn_v2.evaluate_v2,1.0191187890056121,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE1,Flexibilidad energetica,1.0,-0.0010631975850955433,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9989368024149045,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,1.0,0.03746704434136894,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.037467044341369,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10931898.644318385,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,10931898.644318385,145364.90502091683,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11077263.549339302,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,29953.826631309654,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,29953.826631309654,398.30548241831275,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,30352.132113727966,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
True,OE2,Emisiones de CO2,0.0,398.3054824183131,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,398.3054824183131,local_v4,MASAC,E1,0,D:\MADRLCitytleranflexresdr\outputs\citylearn_v3_madrl_full_20260615_074011_v4\masac\E1_seed_0
