episode,first_global_step,last_all_done,last_episode_step,last_global_step,last_time_step,reward_mean_average,reward_sum_total,steps
0,0,False,8759,8759,1,-0.5703142368316224,-84931.19614896522,8760
1,8760,False,8759,17519,2,-0.5753874155783772,-85686.69392793193,8760
2,17520,False,8759,26279,3,-0.5806196601594483,-86465.87979094505,8760
3,26280,False,8759,35039,4,-0.551831897046249,-82178.8061081274,8760
4,35040,False,8759,43799,5,-0.5609013325154417,-83529.42643819959,8760
